id,Z-0_MA_AA,Z-1_MA_AA,Z-2_MA_AA,Z-3_MA_AA,Z-4_MA_AA,Z-5_MA_AA,Z-6_MA_AA,I-0_MA_AA,I-1_MA_AA,I-2_MA_AA,I-3_MA_AA,I-4_MA_AA,I-5_MA_AA,I-6_MA_AA,T-0_MA_AA,T-1_MA_AA,T-2_MA_AA,T-3_MA_AA,T-4_MA_AA,T-5_MA_AA,T-6_MA_AA,S-0_MA_AA,S-1_MA_AA,S-2_MA_AA,S-3_MA_AA,S-4_MA_AA,S-5_MA_AA,S-6_MA_AA,chi-0_MA_AA,chi-1_MA_AA,chi-2_MA_AA,chi-3_MA_AA,chi-4_MA_AA,chi-5_MA_AA,chi-6_MA_AA
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929.0,2618.0,3388.0,3234.0,847.0,0.0,0.0,1.0,4.0,7.0,15.0,11.0,0.0,0.0,16.0,44.0,88.0,112.0,44.0,0.0,0.0,1.988,4.568,7.106,9.419,4.808,0.0,0.0,4.84,22.726,41.228,78.408,53.24,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,5929.0,3311.0,3773.0,6622.0,6699.0,3696.0,462.0,1.0,4.0,8.0,14.0,27.0,18.0,6.0,16.0,48.0,88.0,164.0,204.0,120.0,24.0,1.988,5.048,8.206,14.311,18.908,11.421,2.623,4.84,21.934,45.958,80.498,139.92,91.74,29.04
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,5929.0,6160.0,3388.0,1463.0,0.0,0.0,0.0,1.0,4.0,8.0,19.0,0.0,0.0,0.0,16.0,48.0,108.0,76.0,0.0,0.0,0.0,1.988,5.316,7.614,8.305,0.0,0.0,0.0,4.84,22.77,45.188,91.96,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929.0,1925.0,3542.0,2618.0,770.0,0.0,0.0,1.0,4.0,7.0,14.0,10.0,0.0,0.0,16.0,44.0,84.0,104.0,40.0,0.0,0.0,1.988,4.089,7.05,8.488,4.371,0.0,0.0,4.84,23.518,43.384,70.84,48.4,0.0,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,5929.0,4774.0,2618.0,2926.0,1232.0,77.0,0.0,1.0,4.0,5.0,8.0,11.0,1.0,0.0,16.0,36.0,52.0,88.0,52.0,4.0,0.0,1.988,5.259,4.991,7.05,5.4,0.437,0.0,4.84,22.55,32.164,43.34,54.01,4.84,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,5929.0,2618.0,3003.0,2926.0,770.0,0.0,0.0,1.0,5.0,7.0,12.0,10.0,0.0,0.0,25.0,70.0,100.0,125.0,50.0,0.0,0.0,1.988,4.991,6.556,8.178,4.371,0.0,0.0,4.84,32.164,40.656,63.008,48.4,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,5929.0,3234.0,2618.0,2926.0,1463.0,0.0,0.0,1.0,6.0,5.0,8.0,13.0,0.0,0.0,36.0,90.0,78.0,144.0,84.0,0.0,0.0,1.988,5.922,4.991,7.05,6.246,0.0,0.0,4.84,39.732,32.164,43.34,64.768,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,5929.0,2926.0,3080.0,2618.0,539.0,0.0,0.0,1.0,6.0,8.0,9.0,7.0,0.0,0.0,36.0,108.0,102.0,120.0,42.0,0.0,0.0,1.988,6.119,6.994,6.895,3.06,0.0,0.0,4.84,35.816,45.496,47.41,33.88,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_bromide_1_smi1_1_s_1,5929.0,5159.0,3003.0,1848.0,231.0,0.0,0.0,1.0,6.0,8.0,13.0,3.0,0.0,0.0,36.0,108.0,132.0,102.0,18.0,0.0,0.0,1.988,6.782,7.022,6.838,1.311,0.0,0.0,4.84,36.718,44.418,65.538,14.52,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5929.0,3311.0,2849.0,2464.0,385.0,0.0,0.0,1.0,6.0,6.0,15.0,5.0,0.0,0.0,36.0,96.0,126.0,132.0,30.0,0.0,0.0,1.988,5.894,6.148,8.234,2.186,0.0,0.0,4.84,40.81,34.738,76.868,24.2,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,5929.0,3465.0,1848.0,2618.0,308.0,0.0,0.0,1.0,5.0,4.0,10.0,4.0,0.0,0.0,25.0,55.0,70.0,90.0,20.0,0.0,0.0,1.988,5.4,4.117,6.542,1.748,0.0,0.0,4.84,33.506,22.44,55.396,19.36,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,5929.0,4004.0,3388.0,3773.0,1386.0,0.0,0.0,1.0,4.0,8.0,19.0,18.0,0.0,0.0,16.0,48.0,108.0,148.0,72.0,0.0,0.0,1.988,5.527,7.614,11.858,7.868,0.0,0.0,4.84,20.922,45.188,96.58,87.12,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,5929.0,4851.0,3311.0,1463.0,0.0,0.0,0.0,1.0,4.0,7.0,19.0,0.0,0.0,0.0,16.0,44.0,104.0,76.0,0.0,0.0,0.0,1.988,5.02,7.177,8.305,0.0,0.0,0.0,4.84,23.98,40.348,91.96,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,5929.0,3234.0,3850.0,3927.0,3465.0,1848.0,231.0,1.0,4.0,8.0,16.0,15.0,9.0,3.0,16.0,48.0,96.0,124.0,108.0,60.0,12.0,1.988,5.076,8.178,11.139,10.11,5.71,1.311,4.84,20.856,47.036,82.83,77.22,45.87,14.52
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,5929.0,3465.0,2310.0,2002.0,154.0,0.0,0.0,1.0,5.0,5.0,14.0,2.0,0.0,0.0,25.0,60.0,95.0,90.0,10.0,0.0,0.0,1.988,5.273,5.146,7.205,0.874,0.0,0.0,4.84,33.44,28.05,71.258,9.68,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,5929.0,2541.0,2926.0,3927.0,924.0,77.0,0.0,1.0,5.0,7.0,10.0,7.0,1.0,0.0,25.0,70.0,85.0,100.0,45.0,5.0,0.0,1.988,5.062,6.585,8.347,3.652,0.437,0.0,4.84,31.284,39.578,54.164,34.65,4.84,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-co_1_dft-sh_1_smi1_1_s_1,5929.0,2772.0,2541.0,2310.0,308.0,0.0,0.0,1.0,4.0,6.0,8.0,4.0,0.0,0.0,16.0,40.0,56.0,64.0,16.0,0.0,0.0,1.988,4.512,5.485,5.809,1.748,0.0,0.0,4.84,24.662,34.848,43.956,19.36,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,5929.0,2618.0,3388.0,2233.0,847.0,77.0,0.0,1.0,4.0,7.0,14.0,6.0,1.0,0.0,16.0,44.0,84.0,84.0,32.0,4.0,0.0,1.988,4.568,7.149,7.896,3.215,0.437,0.0,4.84,22.726,41.426,70.07,29.81,4.84,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,5929.0,6776.0,3465.0,1386.0,0.0,0.0,0.0,1.0,4.0,8.0,18.0,0.0,0.0,0.0,16.0,48.0,104.0,72.0,0.0,0.0,0.0,1.988,5.866,7.544,7.868,0.0,0.0,0.0,4.84,20.878,46.068,87.12,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,5929.0,3234.0,2618.0,2233.0,693.0,77.0,0.0,1.0,5.0,7.0,8.0,4.0,1.0,0.0,25.0,70.0,75.0,75.0,30.0,5.0,0.0,1.988,5.541,5.922,5.837,2.341,0.437,0.0,4.84,30.272,39.688,42.878,20.13,4.84,0.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5929.0,2618.0,3465.0,4389.0,1463.0,0.0,0.0,1.0,4.0,7.0,15.0,19.0,0.0,0.0,16.0,44.0,88.0,144.0,76.0,0.0,0.0,1.988,4.568,7.12,11.195,8.305,0.0,0.0,4.84,22.726,42.504,80.718,91.96,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929.0,2618.0,3850.0,2618.0,693.0,0.0,0.0,1.0,4.0,8.0,19.0,9.0,0.0,0.0,16.0,48.0,108.0,112.0,36.0,0.0,0.0,1.988,4.568,8.136,10.081,3.934,0.0,0.0,4.84,22.726,46.838,94.27,43.56,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_bromide_1_smi1_1_s_1,5929.0,6160.0,3003.0,2618.0,616.0,0.0,0.0,1.0,4.0,6.0,14.0,8.0,0.0,0.0,16.0,40.0,80.0,96.0,32.0,0.0,0.0,1.988,5.428,6.091,8.488,3.497,0.0,0.0,4.84,22.528,36.894,70.84,38.72,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929.0,3234.0,3388.0,3003.0,1309.0,77.0,0.0,1.0,4.0,7.0,14.0,12.0,1.0,0.0,16.0,44.0,84.0,108.0,56.0,4.0,0.0,1.988,5.076,7.106,9.08,5.837,0.437,0.0,4.84,20.856,41.228,71.61,58.85,4.84,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5929.0,3234.0,2541.0,3465.0,1001.0,0.0,0.0,1.0,6.0,5.0,9.0,13.0,0.0,0.0,36.0,90.0,84.0,156.0,78.0,0.0,0.0,1.988,5.922,5.062,8.051,5.682,0.0,0.0,4.84,39.732,31.284,50.028,62.92,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,5929.0,4697.0,3311.0,2849.0,847.0,77.0,0.0,1.0,4.0,7.0,15.0,6.0,1.0,0.0,16.0,44.0,88.0,88.0,32.0,4.0,0.0,1.988,5.217,7.177,8.827,3.215,0.437,0.0,4.84,21.912,40.348,77.638,29.81,4.84,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,5929.0,3311.0,2464.0,2926.0,462.0,0.0,0.0,1.0,5.0,6.0,10.0,6.0,0.0,0.0,25.0,65.0,80.0,100.0,30.0,0.0,0.0,1.988,5.499,5.555,7.205,2.623,0.0,0.0,4.84,31.548,33.968,55.286,29.04,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5929.0,4235.0,2541.0,2618.0,539.0,0.0,0.0,1.0,8.0,7.0,9.0,7.0,0.0,0.0,64.0,184.0,128.0,160.0,56.0,0.0,0.0,1.988,7.952,5.992,6.895,3.06,0.0,0.0,4.84,52.03,38.808,47.41,33.88,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,5929.0,3157.0,2772.0,3696.0,1386.0,0.0,0.0,1.0,6.0,5.0,8.0,18.0,0.0,0.0,36.0,90.0,78.0,180.0,108.0,0.0,0.0,1.988,5.95,4.935,8.234,7.868,0.0,0.0,4.84,38.654,34.32,44.88,87.12,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5929.0,3311.0,3388.0,5082.0,3850.0,1925.0,231.0,1.0,4.0,7.0,11.0,15.0,10.0,3.0,16.0,44.0,72.0,108.0,116.0,64.0,12.0,1.988,5.048,7.106,10.589,10.702,6.148,1.311,4.84,21.934,41.228,60.236,77.99,50.71,14.52
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,5929.0,3465.0,3311.0,2618.0,693.0,0.0,0.0,1.0,4.0,7.0,19.0,9.0,0.0,0.0,16.0,44.0,104.0,112.0,36.0,0.0,0.0,1.988,4.85,7.177,10.081,3.934,0.0,0.0,4.84,24.002,40.348,94.27,43.56,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,5929.0,2849.0,2849.0,2464.0,385.0,0.0,0.0,1.0,4.0,6.0,15.0,5.0,0.0,0.0,16.0,40.0,84.0,88.0,20.0,0.0,0.0,1.988,4.343,6.148,8.234,2.186,0.0,0.0,4.84,25.872,34.738,76.868,24.2,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,5929.0,2772.0,2926.0,3388.0,1540.0,77.0,0.0,1.0,4.0,7.0,14.0,15.0,1.0,0.0,16.0,44.0,84.0,120.0,68.0,4.0,0.0,1.988,4.47,6.585,9.673,7.149,0.437,0.0,4.84,24.684,39.578,72.38,73.37,4.84,0.0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929.0,3311.0,3850.0,5236.0,3927.0,1848.0,231.0,1.0,4.0,8.0,16.0,21.0,9.0,3.0,16.0,48.0,96.0,148.0,132.0,60.0,12.0,1.988,5.048,8.136,12.817,12.732,5.71,1.311,4.84,21.934,46.838,87.098,106.26,45.87,14.52
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,5929.0,2695.0,3311.0,4928.0,4158.0,1848.0,231.0,1.0,4.0,7.0,12.0,18.0,9.0,3.0,16.0,44.0,76.0,124.0,124.0,60.0,12.0,1.988,4.54,7.177,11.068,11.985,5.71,1.311,4.84,23.804,40.348,67.738,93.588,45.87,14.52
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,5929.0,4081.0,3311.0,3311.0,154.0,0.0,0.0,1.0,4.0,7.0,16.0,2.0,0.0,0.0,16.0,44.0,92.0,80.0,8.0,0.0,0.0,1.988,4.709,7.177,9.123,0.874,0.0,0.0,4.84,23.782,40.348,81.774,9.68,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,5929.0,2695.0,2849.0,4081.0,1001.0,77.0,0.0,1.0,4.0,6.0,11.0,8.0,1.0,0.0,16.0,40.0,68.0,88.0,40.0,4.0,0.0,1.988,4.54,6.148,8.714,4.089,0.437,0.0,4.84,23.804,34.738,59.884,39.49,4.84,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_iodide_1_smi1_1_s_1,5929.0,5544.0,2618.0,2926.0,1386.0,77.0,0.0,1.0,4.0,5.0,8.0,13.0,1.0,0.0,16.0,36.0,52.0,96.0,60.0,4.0,0.0,1.988,5.02,4.991,7.05,6.274,0.437,0.0,4.84,23.76,32.164,43.34,63.69,4.84,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,5929.0,4081.0,3311.0,3465.0,924.0,0.0,0.0,1.0,4.0,7.0,15.0,6.0,0.0,0.0,16.0,44.0,88.0,88.0,28.0,0.0,0.0,1.988,4.709,7.177,9.376,3.187,0.0,0.0,4.84,23.782,40.348,75.746,30.888,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,5929.0,2618.0,3311.0,4620.0,3619.0,1848.0,231.0,1.0,4.0,7.0,13.0,17.0,9.0,3.0,16.0,44.0,80.0,128.0,116.0,60.0,12.0,1.988,4.568,7.177,10.913,10.984,5.71,1.311,4.84,22.726,40.348,71.808,86.9,45.87,14.52
ir_tbp_1_dft-iz_1_dft-iz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,5929.0,2002.0,2849.0,2849.0,539.0,0.0,0.0,1.0,4.0,6.0,10.0,7.0,0.0,0.0,16.0,40.0,64.0,84.0,28.0,0.0,0.0,1.988,4.061,6.148,7.276,3.06,0.0,0.0,4.84,24.596,34.738,54.406,33.88,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929.0,2695.0,2772.0,2464.0,154.0,0.0,0.0,1.0,5.0,6.0,14.0,2.0,0.0,0.0,25.0,65.0,100.0,90.0,10.0,0.0,0.0,1.988,4.963,6.176,7.769,0.874,0.0,0.0,4.84,33.242,33.66,73.106,9.68,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,5929.0,4774.0,3388.0,1848.0,231.0,0.0,0.0,1.0,4.0,8.0,19.0,3.0,0.0,0.0,16.0,48.0,108.0,88.0,12.0,0.0,0.0,1.988,5.146,7.614,8.897,1.311,0.0,0.0,4.84,22.792,45.188,92.73,14.52,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,5929.0,2695.0,3311.0,5544.0,4081.0,1925.0,231.0,1.0,4.0,7.0,12.0,18.0,10.0,3.0,16.0,44.0,76.0,124.0,128.0,64.0,12.0,1.988,4.54,7.177,11.618,12.013,6.148,1.311,4.84,23.804,40.348,65.846,92.51,50.71,14.52
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,5929.0,2618.0,3388.0,2464.0,385.0,0.0,0.0,1.0,4.0,7.0,15.0,5.0,0.0,0.0,16.0,44.0,88.0,88.0,20.0,0.0,0.0,1.988,4.568,7.149,8.234,2.186,0.0,0.0,4.84,22.726,41.426,76.868,24.2,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5929.0,3234.0,2541.0,3619.0,1155.0,0.0,0.0,1.0,6.0,5.0,10.0,15.0,0.0,0.0,36.0,90.0,90.0,174.0,90.0,0.0,0.0,1.988,5.922,5.062,8.418,6.556,0.0,0.0,4.84,39.732,31.284,55.748,72.6,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,5929.0,2849.0,3311.0,3542.0,3234.0,1848.0,231.0,1.0,4.0,7.0,16.0,12.0,9.0,3.0,16.0,44.0,92.0,112.0,96.0,60.0,12.0,1.988,4.343,7.177,10.547,8.798,5.71,1.311,4.84,25.872,40.348,82.06,62.7,45.87,14.52
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,5929.0,2772.0,2464.0,2695.0,308.0,0.0,0.0,1.0,4.0,6.0,11.0,4.0,0.0,0.0,16.0,40.0,68.0,76.0,16.0,0.0,0.0,1.988,4.512,5.555,6.98,1.748,0.0,0.0,4.84,24.662,33.968,60.236,19.36,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_fluoride_1_smi1_1_s_1,5929.0,3465.0,2310.0,1771.0,616.0,77.0,0.0,1.0,5.0,5.0,13.0,3.0,1.0,0.0,25.0,60.0,90.0,85.0,25.0,5.0,0.0,1.988,5.273,5.146,6.867,1.904,0.437,0.0,4.84,33.44,28.05,64.46,15.29,4.84,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5929.0,2079.0,3850.0,2618.0,0.0,0.0,0.0,1.0,4.0,8.0,19.0,0.0,0.0,0.0,16.0,48.0,108.0,76.0,0.0,0.0,0.0,1.988,4.033,8.136,9.348,0.0,0.0,0.0,4.84,25.674,46.838,92.796,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_dft-cn_1_smi1_1_s_1,5929.0,1925.0,3157.0,2926.0,1232.0,77.0,0.0,1.0,4.0,6.0,8.0,11.0,1.0,0.0,16.0,40.0,56.0,88.0,52.0,4.0,0.0,1.988,4.089,5.992,7.05,5.4,0.437,0.0,4.84,23.518,38.852,43.34,54.01,4.84,0.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,5929.0,4004.0,2464.0,3696.0,1463.0,0.0,0.0,1.0,5.0,5.0,13.0,19.0,0.0,0.0,25.0,60.0,90.0,170.0,95.0,0.0,0.0,1.988,5.936,5.09,9.828,8.305,0.0,0.0,4.84,30.558,30.206,68.31,91.96,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,5929.0,2772.0,2002.0,3157.0,924.0,0.0,0.0,1.0,5.0,4.0,9.0,12.0,0.0,0.0,25.0,55.0,65.0,125.0,60.0,0.0,0.0,1.988,4.794,4.061,7.388,5.245,0.0,0.0,4.84,34.232,24.596,50.138,58.08,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5929.0,4235.0,2541.0,2233.0,847.0,77.0,0.0,1.0,8.0,7.0,8.0,6.0,1.0,0.0,64.0,184.0,128.0,128.0,64.0,8.0,0.0,1.988,7.952,5.992,5.837,3.215,0.437,0.0,4.84,52.03,38.808,42.878,29.81,4.84,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_fluoride_1_smi1_1_s_1,5929.0,2772.0,2002.0,2926.0,1232.0,77.0,0.0,1.0,5.0,4.0,8.0,11.0,1.0,0.0,25.0,55.0,60.0,110.0,65.0,5.0,0.0,1.988,4.794,4.061,7.05,5.4,0.437,0.0,4.84,34.232,24.596,43.34,54.01,4.84,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,5929.0,3234.0,3773.0,2695.0,693.0,0.0,0.0,1.0,4.0,8.0,20.0,9.0,0.0,0.0,16.0,48.0,112.0,116.0,36.0,0.0,0.0,1.988,5.076,8.206,10.519,3.934,0.0,0.0,4.84,20.856,45.958,99.11,43.56,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,5929.0,2618.0,3388.0,1925.0,154.0,0.0,0.0,1.0,4.0,7.0,14.0,2.0,0.0,0.0,16.0,44.0,84.0,72.0,8.0,0.0,0.0,1.988,4.568,7.149,7.276,0.874,0.0,0.0,4.84,22.726,41.426,70.378,9.68,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_bromide_1_smi1_1_s_1,5929.0,4081.0,2695.0,4158.0,1617.0,0.0,0.0,1.0,4.0,5.0,9.0,21.0,0.0,0.0,16.0,36.0,56.0,136.0,84.0,0.0,0.0,1.988,4.78,5.006,9.264,9.179,0.0,0.0,4.84,23.342,33.44,50.49,101.64,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_dft-cn_1_smi1_1_s_1,5929.0,2618.0,3465.0,1771.0,616.0,77.0,0.0,1.0,4.0,7.0,13.0,3.0,1.0,0.0,16.0,44.0,80.0,68.0,20.0,4.0,0.0,1.988,4.568,7.078,6.867,1.904,0.437,0.0,4.84,22.726,42.306,64.46,15.29,4.84,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,5929.0,5313.0,2849.0,2079.0,154.0,0.0,0.0,1.0,6.0,6.0,15.0,2.0,0.0,0.0,36.0,96.0,126.0,114.0,12.0,0.0,0.0,1.988,6.571,6.148,7.642,0.874,0.0,0.0,4.84,38.918,34.738,76.098,9.68,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,5929.0,2618.0,3465.0,5698.0,4081.0,1848.0,231.0,1.0,4.0,7.0,12.0,23.0,9.0,3.0,16.0,44.0,76.0,148.0,140.0,60.0,12.0,1.988,4.568,7.12,12.253,13.606,5.71,1.311,4.84,22.726,42.504,69.278,115.94,45.87,14.52
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5929.0,2695.0,3388.0,4389.0,847.0,0.0,0.0,1.0,4.0,7.0,15.0,11.0,0.0,0.0,16.0,44.0,88.0,112.0,44.0,0.0,0.0,1.988,4.54,7.106,10.462,4.808,0.0,0.0,4.84,23.804,41.228,79.244,53.24,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,5929.0,3927.0,3311.0,1463.0,0.0,0.0,0.0,1.0,6.0,7.0,19.0,0.0,0.0,0.0,36.0,102.0,156.0,114.0,0.0,0.0,0.0,1.988,6.401,7.177,8.305,0.0,0.0,0.0,4.84,38.94,40.348,91.96,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,5929.0,3927.0,3465.0,3080.0,847.0,0.0,0.0,1.0,4.0,7.0,15.0,11.0,0.0,0.0,16.0,44.0,88.0,112.0,44.0,0.0,0.0,1.988,4.766,7.12,9.517,4.808,0.0,0.0,4.84,21.626,42.504,76.45,53.24,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,5929.0,2772.0,2541.0,3465.0,1155.0,0.0,0.0,1.0,4.0,5.0,9.0,15.0,0.0,0.0,16.0,36.0,56.0,112.0,60.0,0.0,0.0,1.988,4.498,5.062,8.051,6.556,0.0,0.0,4.84,24.86,31.284,50.028,72.6,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929.0,4081.0,3388.0,2618.0,154.0,0.0,0.0,1.0,4.0,7.0,15.0,2.0,0.0,0.0,16.0,44.0,88.0,76.0,8.0,0.0,0.0,1.988,4.709,7.106,8.136,0.874,0.0,0.0,4.84,23.782,41.228,78.826,9.68,0.0,0.0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,5929.0,4004.0,2541.0,2156.0,1232.0,154.0,0.0,1.0,4.0,6.0,8.0,6.0,2.0,0.0,16.0,40.0,56.0,64.0,40.0,8.0,0.0,1.988,5.527,5.485,5.866,3.807,0.874,0.0,4.84,20.922,34.848,41.8,30.58,9.68,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,5929.0,4081.0,2310.0,4081.0,3388.0,1848.0,231.0,1.0,5.0,5.0,11.0,14.0,9.0,3.0,25.0,60.0,80.0,135.0,130.0,75.0,15.0,1.988,5.908,5.146,9.447,9.673,5.71,1.311,4.84,31.636,28.05,61.358,72.38,45.87,14.52
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,5929.0,3388.0,2464.0,2695.0,1001.0,77.0,0.0,1.0,4.0,6.0,9.0,8.0,1.0,0.0,16.0,40.0,60.0,80.0,40.0,4.0,0.0,1.988,5.02,5.555,6.867,4.089,0.437,0.0,4.84,22.792,33.968,48.488,39.49,4.84,0.0
