id,BO-0_MD_BBavg,BO-1_MD_BBavg,BO-2_MD_BBavg,BO-3_MD_BBavg,BO-4_MD_BBavg,BO-5_MD_BBavg,BO-6_MD_BBavg,d-0_MD_BBavg,d-1_MD_BBavg,d-2_MD_BBavg,d-3_MD_BBavg,d-4_MD_BBavg,d-5_MD_BBavg,d-6_MD_BBavg,Nbn-0_MD_BBavg,Nbn-1_MD_BBavg,Nbn-2_MD_BBavg,Nbn-3_MD_BBavg,Nbn-4_MD_BBavg,Nbn-5_MD_BBavg,Nbn-6_MD_BBavg,Nbn_-0_MD_BBavg,Nbn_-1_MD_BBavg,Nbn_-2_MD_BBavg,Nbn_-3_MD_BBavg,Nbn_-4_MD_BBavg,Nbn_-5_MD_BBavg,Nbn_-6_MD_BBavg,BNde-0_MD_BBavg,BNde-1_MD_BBavg,BNde-2_MD_BBavg,BNde-3_MD_BBavg,BNde-4_MD_BBavg,BNde-5_MD_BBavg,BNde-6_MD_BBavg,BNe-0_MD_BBavg,BNe-1_MD_BBavg,BNe-2_MD_BBavg,BNe-3_MD_BBavg,BNe-4_MD_BBavg,BNe-5_MD_BBavg,BNe-6_MD_BBavg,BNocc-0_MD_BBavg,BNocc-1_MD_BBavg,BNocc-2_MD_BBavg,BNocc-3_MD_BBavg,BNocc-4_MD_BBavg,BNocc-5_MD_BBavg,BNocc-6_MD_BBavg,BNs-0_MD_BBavg,BNs-1_MD_BBavg,BNs-2_MD_BBavg,BNs-3_MD_BBavg,BNs-4_MD_BBavg,BNs-5_MD_BBavg,BNs-6_MD_BBavg,BNp-0_MD_BBavg,BNp-1_MD_BBavg,BNp-2_MD_BBavg,BNp-3_MD_BBavg,BNp-4_MD_BBavg,BNp-5_MD_BBavg,BNp-6_MD_BBavg,BNd-0_MD_BBavg,BNd-1_MD_BBavg,BNd-2_MD_BBavg,BNd-3_MD_BBavg,BNd-4_MD_BBavg,BNd-5_MD_BBavg,BNd-6_MD_BBavg,BNde_-0_MD_BBavg,BNde_-1_MD_BBavg,BNde_-2_MD_BBavg,BNde_-3_MD_BBavg,BNde_-4_MD_BBavg,BNde_-5_MD_BBavg,BNde_-6_MD_BBavg,BNe_-0_MD_BBavg,BNe_-1_MD_BBavg,BNe_-2_MD_BBavg,BNe_-3_MD_BBavg,BNe_-4_MD_BBavg,BNe_-5_MD_BBavg,BNe_-6_MD_BBavg,BNocc_-0_MD_BBavg,BNocc_-1_MD_BBavg,BNocc_-2_MD_BBavg,BNocc_-3_MD_BBavg,BNocc_-4_MD_BBavg,BNocc_-5_MD_BBavg,BNocc_-6_MD_BBavg,BNs_-0_MD_BBavg,BNs_-1_MD_BBavg,BNs_-2_MD_BBavg,BNs_-3_MD_BBavg,BNs_-4_MD_BBavg,BNs_-5_MD_BBavg,BNs_-6_MD_BBavg,BNp_-0_MD_BBavg,BNp_-1_MD_BBavg,BNp_-2_MD_BBavg,BNp_-3_MD_BBavg,BNp_-4_MD_BBavg,BNp_-5_MD_BBavg,BNp_-6_MD_BBavg,BNd_-0_MD_BBavg,BNd_-1_MD_BBavg,BNd_-2_MD_BBavg,BNd_-3_MD_BBavg,BNd_-4_MD_BBavg,BNd_-5_MD_BBavg,BNd_-6_MD_BBavg,I-0_MD_BBavg,I-1_MD_BBavg,I-2_MD_BBavg,I-3_MD_BBavg,I-4_MD_BBavg,I-5_MD_BBavg,I-6_MD_BBavg
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,0.0,-3.52914,-4.57412,-3.52746,0.0,0.0,0,0.0,3.7867969,13.7997203,10.1880384,0.0,0.0,0,0.0,-6.6,-7.8,-6.4,0.0,0.0,0,0.0,-6.6,-7.8,-6.4,0.0,0.0,0,0.0,-0.77803,0.0,-0.3057,0.0,0.0,0,0.0,1.652874,4.347072,2.440376,0.0,0.0,0,0.0,-7.110104,-15.736972,-10.777286,0.0,0.0,0,0.0,1.666581,-0.783499,-0.941603,0.0,0.0,0,0.0,-2.363232,-0.746669,-0.119448,0.0,0.0,0,0.0,0.695765,1.528241,1.059598,0.0,0.0,0,0.0,-0.98173,0.0,-0.54414,0.0,0.0,0,0.0,0.601246,-1.928802,-1.099176,0.0,0.0,0,0.0,-0.33682,1.7747,0.93657,0.0,0.0,0,0.0,1.666581,-0.783499,-0.941603,0.0,0.0,0,0.0,-2.363232,-0.746669,-0.119448,0.0,0.0,0,0.0,0.695765,1.528241,1.059598,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,0.0,-3.81888,-3.0587,-4.66663,0.0,0.0,0,0.0,4.0289486,6.1941231,14.3586117,0.0,0.0,0,0.0,-5.5,-5.0,-8.5,0.0,0.0,0,0.0,-5.5,-5.0,-8.5,0.0,0.0,0,0.0,-0.67185,-0.31226,-0.36585,0.0,0.0,0,0.0,1.714132,2.61947,3.850668,0.0,0.0,0,0.0,-4.83552,-7.76593,-14.95446,0.0,0.0,0,0.0,1.220079,0.786806,-1.462564,0.0,0.0,0,0.0,-1.93203,-1.932909,-0.690241,0.0,0.0,0,0.0,0.711041,1.144546,2.150023,0.0,0.0,0,0.0,-0.8477,-0.51228,-0.49402,0.0,0.0,0,0.0,0.09126,-0.28634,-1.27598,0.0,0.0,0,0.0,-0.010662,0.90423,1.922932,0.0,0.0,0,0.0,1.220079,0.786806,-1.453514,0.0,0.0,0,0.0,-1.93203,-1.932909,-0.699291,0.0,0.0,0,0.0,0.711041,1.144546,2.150023,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,0.0,-3.81888,-3.0587,-4.66663,0.0,0.0,0,0.0,4.0289486,6.1941231,14.3586117,0.0,0.0,0,0.0,-5.5,-5.0,-8.5,0.0,0.0,0,0.0,-5.5,-5.0,-8.5,0.0,0.0,0,0.0,-0.67185,-0.31226,-0.36585,0.0,0.0,0,0.0,1.714132,2.61947,3.850668,0.0,0.0,0,0.0,-4.83552,-7.76593,-14.95446,0.0,0.0,0,0.0,1.220079,0.786806,-1.462564,0.0,0.0,0,0.0,-1.93203,-1.932909,-0.690241,0.0,0.0,0,0.0,0.711041,1.144546,2.150023,0.0,0.0,0,0.0,-0.8477,-0.51228,-0.49402,0.0,0.0,0,0.0,0.09126,-0.28634,-1.27598,0.0,0.0,0,0.0,-0.010662,0.90423,1.922932,0.0,0.0,0,0.0,1.220079,0.786806,-1.453514,0.0,0.0,0,0.0,-1.93203,-1.932909,-0.699291,0.0,0.0,0,0.0,0.711041,1.144546,2.150023,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,-5.15965,-5.00858,-2.68062,-0.22428,0.0,0,0.0,3.7880356,7.4271568,5.9146741,0.961232,0.0,0,0.0,-8.0,-7.5,-4.5,-0.5,0.0,0,0.0,-8.0,-7.5,-4.5,-0.5,0.0,0,0.0,-1.18677,-0.96246,-0.30051,0.0,0.0,0,0.0,1.4857,2.26066,2.00809,0.22513,0.0,0,0.0,-5.734555,-8.644782,-6.724038,-1.006012,0.0,0,0.0,1.572804,0.356732,-0.29577,-0.214724,0.0,0,0.0,-2.413575,-1.632388,-0.697712,0.072612,0.0,0,0.0,0.839876,1.27414,0.992331,0.141954,0.0,0,0.0,-1.57582,-1.53012,-0.50343,0.0,0.0,0,0.0,0.50407,-0.238235,-0.520745,-0.146245,0.0,0,0.0,-0.25421,0.176095,0.719235,0.151685,0.0,0,0.0,1.565704,0.356732,-0.29577,-0.214724,0.0,0,0.0,-2.406725,-1.632388,-0.697712,0.072612,0.0,0,0.0,0.840126,1.27414,0.992331,0.141954,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,-5.15965,-5.00858,-2.68062,-0.22428,0.0,0,0.0,3.7880356,7.4271568,5.9146741,0.961232,0.0,0,0.0,-8.0,-7.5,-4.5,-0.5,0.0,0,0.0,-8.0,-7.5,-4.5,-0.5,0.0,0,0.0,-1.18677,-0.96246,-0.30051,0.0,0.0,0,0.0,1.4857,2.26066,2.00809,0.22513,0.0,0,0.0,-5.734555,-8.644782,-6.724038,-1.006012,0.0,0,0.0,1.572804,0.356732,-0.29577,-0.214724,0.0,0,0.0,-2.413575,-1.632388,-0.697712,0.072612,0.0,0,0.0,0.839876,1.27414,0.992331,0.141954,0.0,0,0.0,-1.57582,-1.53012,-0.50343,0.0,0.0,0,0.0,0.50407,-0.238235,-0.520745,-0.146245,0.0,0,0.0,-0.25421,0.176095,0.719235,0.151685,0.0,0,0.0,1.565704,0.356732,-0.29577,-0.214724,0.0,0,0.0,-2.406725,-1.632388,-0.697712,0.072612,0.0,0,0.0,0.840126,1.27414,0.992331,0.141954,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-oh_1_smi1_1_s_1,0.0,-2.8612,-4.85045,-4.43245,0.0,0.0,0,0.0,3.8267922,16.0287528,18.5940605,0.0,0.0,0,0.0,-6.0,-9.0,-9.0,0.0,0.0,0,0.0,-6.0,-9.0,-9.0,0.0,0.0,0,0.0,-0.30086,0.0,0.0,0.0,0.0,0,0.0,1.99923,4.53763,3.8935,0.0,0.0,0,0.0,-8.06139,-18.22574,-18.30489,0.0,0.0,0,0.0,1.80095,-0.459213,-2.388013,0.0,0.0,0,0.0,-2.8838,-2.030575,-0.102825,0.0,0.0,0,0.0,1.081533,2.486288,2.487638,0.0,0.0,0,0.0,-0.3562,0.0,0.0,0.0,0.0,0,0.0,0.71847,-1.79022,-2.33993,0.0,0.0,0,0.0,0.96722,3.768085,3.818365,0.0,0.0,0,0.0,1.80095,-0.459213,-2.388013,0.0,0.0,0,0.0,-2.8838,-2.030575,-0.102825,0.0,0.0,0,0.0,1.081533,2.486288,2.487638,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-oh_1_smi1_1_s_1,0.0,-2.8612,-4.85045,-4.43245,0.0,0.0,0,0.0,3.8267922,16.0287528,18.5940605,0.0,0.0,0,0.0,-6.0,-9.0,-9.0,0.0,0.0,0,0.0,-6.0,-9.0,-9.0,0.0,0.0,0,0.0,-0.30086,0.0,0.0,0.0,0.0,0,0.0,1.99923,4.53763,3.8935,0.0,0.0,0,0.0,-8.06139,-18.22574,-18.30489,0.0,0.0,0,0.0,1.80095,-0.459213,-2.388013,0.0,0.0,0,0.0,-2.8838,-2.030575,-0.102825,0.0,0.0,0,0.0,1.081533,2.486288,2.487638,0.0,0.0,0,0.0,-0.3562,0.0,0.0,0.0,0.0,0,0.0,0.71847,-1.79022,-2.33993,0.0,0.0,0,0.0,0.96722,3.768085,3.818365,0.0,0.0,0,0.0,1.80095,-0.459213,-2.388013,0.0,0.0,0,0.0,-2.8838,-2.030575,-0.102825,0.0,0.0,0,0.0,1.081533,2.486288,2.487638,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,-5.0561,-4.4501,-4.6869,-0.2245,0.0,0,0.0,3.7666453,6.6534625,11.5685137,0.9601489,0.0,0,0.0,-9.0,-5.5,-8.5,-0.5,0.0,0,0.0,-9.0,-5.5,-8.5,-0.5,0.0,0,0.0,-1.58221,-0.30383,-0.60633,0.0,0.0,0,0.0,1.153405,3.260043,2.969122,0.230392,0.0,0,0.0,-5.618765,-8.848978,-12.708748,-1.006318,0.0,0,0.0,1.983144,0.676116,-1.066322,-0.200909,0.0,0,0.0,-2.812082,-1.932649,-0.755204,0.060711,0.0,0,0.0,0.827947,1.254896,1.818961,0.140016,0.0,0,0.0,-2.10874,-0.52914,-1.0481,0.0,0.0,0,0.0,0.984135,-0.780113,-0.833643,-0.141392,0.0,0,0.0,-0.391505,1.502052,2.098812,0.205812,0.0,0,0.0,1.976494,0.676116,-1.066322,-0.200909,0.0,0,0.0,-2.805632,-1.932649,-0.755204,0.060711,0.0,0,0.0,0.828097,1.254896,1.818961,0.140016,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,-5.0561,-4.4501,-4.6869,-0.2245,0.0,0,0.0,3.7666453,6.6534625,11.5685137,0.9601489,0.0,0,0.0,-9.0,-5.5,-8.5,-0.5,0.0,0,0.0,-9.0,-5.5,-8.5,-0.5,0.0,0,0.0,-1.58221,-0.30383,-0.60633,0.0,0.0,0,0.0,1.153405,3.260043,2.969122,0.230392,0.0,0,0.0,-5.618765,-8.848978,-12.708748,-1.006318,0.0,0,0.0,1.983144,0.676116,-1.066322,-0.200909,0.0,0,0.0,-2.812082,-1.932649,-0.755204,0.060711,0.0,0,0.0,0.827947,1.254896,1.818961,0.140016,0.0,0,0.0,-2.10874,-0.52914,-1.0481,0.0,0.0,0,0.0,0.984135,-0.780113,-0.833643,-0.141392,0.0,0,0.0,-0.391505,1.502052,2.098812,0.205812,0.0,0,0.0,1.976494,0.676116,-1.066322,-0.200909,0.0,0,0.0,-2.805632,-1.932649,-0.755204,0.060711,0.0,0,0.0,0.828097,1.254896,1.818961,0.140016,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,0.0,-3.63905,-2.65832,-3.326,0.0,0.0,0,0.0,4.3109366,6.1114048,10.115472,0.0,0.0,0,0.0,-7.0,-4.5,-7.0,0.0,0.0,0,0.0,-7.0,-4.5,-7.0,0.0,0.0,0,0.0,-1.05069,0.0,-0.30547,0.0,0.0,0,0.0,1.58333,3.42752,3.07388,0.0,0.0,0,0.0,-5.94538,-9.08599,-12.06002,0.0,0.0,0,0.0,1.521534,0.354151,-1.200332,0.0,0.0,0,0.0,-2.391963,-1.666045,-0.553576,0.0,0.0,0,0.0,0.869422,1.310333,1.751494,0.0,0.0,0,0.0,-1.39257,0.0,-0.54533,0.0,0.0,0,0.0,0.62155,-0.6494,-0.7742,0.0,0.0,0,0.0,-0.330005,1.144302,1.34724,0.0,0.0,0,0.0,1.521534,0.354151,-1.200332,0.0,0.0,0,0.0,-2.391963,-1.666045,-0.553576,0.0,0.0,0,0.0,0.869422,1.310333,1.751494,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,0.0,-3.63905,-2.65832,-3.326,0.0,0.0,0,0.0,4.3109366,6.1114048,10.115472,0.0,0.0,0,0.0,-7.0,-4.5,-7.0,0.0,0.0,0,0.0,-7.0,-4.5,-7.0,0.0,0.0,0,0.0,-1.05069,0.0,-0.30547,0.0,0.0,0,0.0,1.58333,3.42752,3.07388,0.0,0.0,0,0.0,-5.94538,-9.08599,-12.06002,0.0,0.0,0,0.0,1.521534,0.354151,-1.200332,0.0,0.0,0,0.0,-2.391963,-1.666045,-0.553576,0.0,0.0,0,0.0,0.869422,1.310333,1.751494,0.0,0.0,0,0.0,-1.39257,0.0,-0.54533,0.0,0.0,0,0.0,0.62155,-0.6494,-0.7742,0.0,0.0,0,0.0,-0.330005,1.144302,1.34724,0.0,0.0,0,0.0,1.521534,0.354151,-1.200332,0.0,0.0,0,0.0,-2.391963,-1.666045,-0.553576,0.0,0.0,0,0.0,0.869422,1.310333,1.751494,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,0.0,-3.26585,-2.99955,-2.51335,0.0,0.0,0,0.0,4.0871635,11.1120429,10.1195172,0.0,0.0,0,0.0,-6.5,-6.5,-5.5,0.0,0.0,0,0.0,-6.5,-6.5,-5.5,0.0,0.0,0,0.0,-0.88519,0.0,0.0,0.0,0.0,0,0.0,1.849528,3.747082,2.812098,0.0,0.0,0,0.0,-7.06641,-13.213,-11.16343,0.0,0.0,0,0.0,1.60164,-0.507468,-1.283315,0.0,0.0,0,0.0,-2.58114,-1.340582,-0.282385,0.0,0.0,0,0.0,0.978333,1.845603,1.56373,0.0,0.0,0,0.0,-1.12013,0.0,0.0,0.0,0.0,0,0.0,0.613435,-0.950075,-0.935785,0.0,0.0,0,0.0,0.36792,2.51304,2.0769,0.0,0.0,0,0.0,1.60164,-0.507468,-1.283315,0.0,0.0,0,0.0,-2.58114,-1.340582,-0.282385,0.0,0.0,0,0.0,0.978333,1.845603,1.56373,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,0.0,-3.26585,-2.99955,-2.51335,0.0,0.0,0,0.0,4.0871635,11.1120429,10.1195172,0.0,0.0,0,0.0,-6.5,-6.5,-5.5,0.0,0.0,0,0.0,-6.5,-6.5,-5.5,0.0,0.0,0,0.0,-0.88519,0.0,0.0,0.0,0.0,0,0.0,1.849528,3.747082,2.812098,0.0,0.0,0,0.0,-7.06641,-13.213,-11.16343,0.0,0.0,0,0.0,1.60164,-0.507468,-1.283315,0.0,0.0,0,0.0,-2.58114,-1.340582,-0.282385,0.0,0.0,0,0.0,0.978333,1.845603,1.56373,0.0,0.0,0,0.0,-1.12013,0.0,0.0,0.0,0.0,0,0.0,0.613435,-0.950075,-0.935785,0.0,0.0,0,0.0,0.36792,2.51304,2.0769,0.0,0.0,0,0.0,1.60164,-0.507468,-1.283315,0.0,0.0,0,0.0,-2.58114,-1.340582,-0.282385,0.0,0.0,0,0.0,0.978333,1.845603,1.56373,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.0,-4.80138,-4.90907,-3.64685,0.0,0.0,0,0.0,3.6504626,13.0509591,13.3759645,0.0,0.0,0,0.0,-7.5,-8.5,-7.0,0.0,0.0,0,0.0,-7.5,-8.5,-7.0,0.0,0.0,0,0.0,-1.24434,-0.50885,0.0,0.0,0.0,0,0.0,1.486823,4.481972,3.669835,0.0,0.0,0,0.0,-7.01474,-15.38141,-14.31527,0.0,0.0,0,0.0,2.174502,-0.217546,-1.988796,0.0,0.0,0,0.0,-3.145148,-1.881732,0.022753,0.0,0.0,0,0.0,0.969718,2.097339,1.964287,0.0,0.0,0,0.0,-1.85436,-0.55417,0.0,0.0,0.0,0,0.0,1.013455,-0.909195,-1.34975,0.0,0.0,0,0.0,0.196595,2.630925,2.87023,0.0,0.0,0,0.0,2.174502,-0.217546,-1.988796,0.0,0.0,0,0.0,-3.145148,-1.881732,0.022753,0.0,0.0,0,0.0,0.969718,2.097339,1.964287,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.0,-4.80138,-4.90907,-3.64685,0.0,0.0,0,0.0,3.6504626,13.0509591,13.3759645,0.0,0.0,0,0.0,-7.5,-8.5,-7.0,0.0,0.0,0,0.0,-7.5,-8.5,-7.0,0.0,0.0,0,0.0,-1.24434,-0.50885,0.0,0.0,0.0,0,0.0,1.486823,4.481972,3.669835,0.0,0.0,0,0.0,-7.01474,-15.38141,-14.31527,0.0,0.0,0,0.0,2.174502,-0.217546,-1.988796,0.0,0.0,0,0.0,-3.145148,-1.881732,0.022753,0.0,0.0,0,0.0,0.969718,2.097339,1.964287,0.0,0.0,0,0.0,-1.85436,-0.55417,0.0,0.0,0.0,0,0.0,1.013455,-0.909195,-1.34975,0.0,0.0,0,0.0,0.196595,2.630925,2.87023,0.0,0.0,0,0.0,2.174502,-0.217546,-1.988796,0.0,0.0,0,0.0,-3.145148,-1.881732,0.022753,0.0,0.0,0,0.0,0.969718,2.097339,1.964287,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.0,-3.01888,-7.3016,-6.96358,-6.2515,-0.78517,0,0.0,3.4268868,13.5957886,13.0014642,10.0610446,2.9706264,0,0.0,-5.5,-11.0,-10.5,-9.0,-1.5,0,0.0,-5.5,-11.0,-10.5,-9.0,-1.5,0,0.0,-0.42863,-0.89322,-0.89089,-0.89183,0.0,0,0.0,2.068488,3.86226,3.348148,2.65686,0.740118,0,0.0,-7.042373,-15.39292,-14.219783,-11.21226,-3.043852,0,0.0,1.473986,-0.220545,-0.378036,0.229041,-0.632977,0,0.0,-2.44356,-2.024594,-1.727507,-1.913295,0.211489,0,0.0,0.968232,2.242173,2.102568,1.681855,0.420914,0,0.0,-0.6913,-1.51594,-1.52852,-1.51677,0.0,0,0.0,0.5604,-0.89351,-1.08146,-0.67572,-0.39594,0,0.0,0.376162,0.93671,0.959522,0.56018,0.375692,0,0.0,1.473986,-0.220545,-0.378036,0.229041,-0.632977,0,0.0,-2.44356,-2.024594,-1.727507,-1.913295,0.211489,0,0.0,0.968232,2.242173,2.102568,1.681855,0.420914,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.0,-3.01888,-7.3016,-6.96358,-6.2515,-0.78517,0,0.0,3.4268868,13.5957886,13.0014642,10.0610446,2.9706264,0,0.0,-5.5,-11.0,-10.5,-9.0,-1.5,0,0.0,-5.5,-11.0,-10.5,-9.0,-1.5,0,0.0,-0.42863,-0.89322,-0.89089,-0.89183,0.0,0,0.0,2.068488,3.86226,3.348148,2.65686,0.740118,0,0.0,-7.042373,-15.39292,-14.219783,-11.21226,-3.043852,0,0.0,1.473986,-0.220545,-0.378036,0.229041,-0.632977,0,0.0,-2.44356,-2.024594,-1.727507,-1.913295,0.211489,0,0.0,0.968232,2.242173,2.102568,1.681855,0.420914,0,0.0,-0.6913,-1.51594,-1.52852,-1.51677,0.0,0,0.0,0.5604,-0.89351,-1.08146,-0.67572,-0.39594,0,0.0,0.376162,0.93671,0.959522,0.56018,0.375692,0,0.0,1.473986,-0.220545,-0.378036,0.229041,-0.632977,0,0.0,-2.44356,-2.024594,-1.727507,-1.913295,0.211489,0,0.0,0.968232,2.242173,2.102568,1.681855,0.420914,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,-3.96702,-5.25316,-2.29028,0.0,0.0,0,0.0,4.5612902,15.3014178,4.4222077,0.0,0.0,0,0.0,-6.6,-8.8,-3.4,0.0,0.0,0,0.0,-6.6,-8.8,-3.4,0.0,0.0,0,0.0,-0.78182,-0.31248,-0.36641,0.0,0.0,0,0.0,1.793736,3.631398,1.244884,0.0,0.0,0,0.0,-7.002264,-15.371802,-4.531986,0.0,0.0,0,0.0,1.537948,-1.663596,0.104332,0.0,0.0,0,0.0,-2.237212,0.114474,-0.579108,0.0,0.0,0,0.0,0.698524,1.547102,0.474216,0.0,0.0,0,0.0,-0.9781,-0.51163,-0.49438,0.0,0.0,0,0.0,0.31899,-2.0861,-0.39339,0.0,0.0,0,0.0,-0.139652,1.381634,0.126542,0.0,0.0,0,0.0,1.537948,-1.663596,0.104332,0.0,0.0,0,0.0,-2.237212,0.114424,-0.579108,0.0,0.0,0,0.0,0.698524,1.547102,0.474216,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,-3.96702,-5.25316,-2.29028,0.0,0.0,0,0.0,4.5612902,15.3014178,4.4222077,0.0,0.0,0,0.0,-6.6,-8.8,-3.4,0.0,0.0,0,0.0,-6.6,-8.8,-3.4,0.0,0.0,0,0.0,-0.78182,-0.31248,-0.36641,0.0,0.0,0,0.0,1.793736,3.631398,1.244884,0.0,0.0,0,0.0,-7.002264,-15.371802,-4.531986,0.0,0.0,0,0.0,1.537948,-1.663596,0.104332,0.0,0.0,0,0.0,-2.237212,0.114474,-0.579108,0.0,0.0,0,0.0,0.698524,1.547102,0.474216,0.0,0.0,0,0.0,-0.9781,-0.51163,-0.49438,0.0,0.0,0,0.0,0.31899,-2.0861,-0.39339,0.0,0.0,0,0.0,-0.139652,1.381634,0.126542,0.0,0.0,0,0.0,1.537948,-1.663596,0.104332,0.0,0.0,0,0.0,-2.237212,0.114424,-0.579108,0.0,0.0,0,0.0,0.698524,1.547102,0.474216,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.0,-11.2321,-9.1975,-1.71885,0.0,0.0,0,0.0,14.2588899,18.8889265,4.2012787,0.0,0.0,0,0.0,-14.0,-11.5,-2.2,0.0,0.0,0,0.0,-14.0,-11.5,-2.2,0.0,0.0,0,0.0,-1.55197,-0.36578,0.0,0.0,0.0,0,0.0,4.687755,4.950918,1.062694,0.0,0.0,0,0.0,-17.3288,-20.70227,-4.471675,0.0,0.0,0,0.0,1.970518,-1.781679,-0.618895,0.0,0.0,0,0.0,-2.931927,0.65211,0.376256,0.0,0.0,0,0.0,0.959442,1.127166,0.242185,0.0,0.0,0,0.0,-2.17728,-0.49216,0.0,0.0,0.0,0,0.0,-1.583405,-3.741132,-0.790581,0.0,0.0,0,0.0,-0.828305,0.636378,0.215529,0.0,0.0,0,0.0,1.970518,-1.781679,-0.618895,0.0,0.0,0,0.0,-2.931927,0.65211,0.376256,0.0,0.0,0,0.0,0.959442,1.127166,0.242185,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.0,-11.2321,-9.1975,-1.71885,0.0,0.0,0,0.0,14.2588899,18.8889265,4.2012787,0.0,0.0,0,0.0,-14.0,-11.5,-2.2,0.0,0.0,0,0.0,-14.0,-11.5,-2.2,0.0,0.0,0,0.0,-1.55197,-0.36578,0.0,0.0,0.0,0,0.0,4.687755,4.950918,1.062694,0.0,0.0,0,0.0,-17.3288,-20.70227,-4.471675,0.0,0.0,0,0.0,1.970518,-1.781679,-0.618895,0.0,0.0,0,0.0,-2.931927,0.65211,0.376256,0.0,0.0,0,0.0,0.959442,1.127166,0.242185,0.0,0.0,0,0.0,-2.17728,-0.49216,0.0,0.0,0.0,0,0.0,-1.583405,-3.741132,-0.790581,0.0,0.0,0,0.0,-0.828305,0.636378,0.215529,0.0,0.0,0,0.0,1.970518,-1.781679,-0.618895,0.0,0.0,0,0.0,-2.931927,0.65211,0.376256,0.0,0.0,0,0.0,0.959442,1.127166,0.242185,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
