id,Z-0_MS_AB,Z-1_MS_AB,Z-2_MS_AB,Z-3_MS_AB,Z-4_MS_AB,Z-5_MS_AB,Z-6_MS_AB,I-0_MS_AB,I-1_MS_AB,I-2_MS_AB,I-3_MS_AB,I-4_MS_AB,I-5_MS_AB,I-6_MS_AB,T-0_MS_AB,T-1_MS_AB,T-2_MS_AB,T-3_MS_AB,T-4_MS_AB,T-5_MS_AB,T-6_MS_AB,S-0_MS_AB,S-1_MS_AB,S-2_MS_AB,S-3_MS_AB,S-4_MS_AB,S-5_MS_AB,S-6_MS_AB,chi-0_MS_AB,chi-1_MS_AB,chi-2_MS_AB,chi-3_MS_AB,chi-4_MS_AB,chi-5_MS_AB,chi-6_MS_AB
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,941.0,1408.4,3278.9,702.5,0.0,0.0,0.0,29.0,40.4,86.9,18.5,0.0,0.0,0.0,65.0,94.4,212.9,45.5,0.0,0.0,0.0,33.945,47.806,104.154,22.186,0.0,0.0,0.0,43.425,62.026,137.334,29.296,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1176.0,1880.5,2577.7,2107.6,0.0,0.0,0.0,36.0,56.5,69.7,55.6,0.0,0.0,0.0,96.0,152.5,201.7,163.6,0.0,0.0,0.0,42.183,66.302,83.223,66.687,0.0,0.0,0.0,54.033,85.262,109.293,88.017,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1412.2,1878.9,3278.7,2108.2,0.0,0.0,0.0,44.2,54.9,86.7,56.2,0.0,0.0,0.0,134.2,174.9,296.7,191.2,0.0,0.0,0.0,51.54,64.762,103.91,67.274,0.0,0.0,0.0,65.76,83.722,137.09,88.604,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,940.7,1410.9,3512.2,702.7,0.0,0.0,0.0,28.7,42.9,92.2,18.7,0.0,0.0,0.0,64.7,96.9,227.2,45.7,0.0,0.0,0.0,33.65,50.259,110.637,22.366,0.0,0.0,0.0,43.13,64.479,146.187,29.476,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,940.1,1644.6,3513.8,702.7,0.0,0.0,0.0,28.1,48.6,93.8,18.7,0.0,0.0,0.0,64.1,111.6,228.8,45.7,0.0,0.0,0.0,33.0,57.24,112.223,22.364,0.0,0.0,0.0,42.48,73.83,147.773,29.474,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_chloride_1_smi1_1_s_1,940.7,1409.5,3279.3,1404.8,0.0,0.0,0.0,28.7,41.5,87.3,36.8,0.0,0.0,0.0,64.7,95.5,213.3,90.8,0.0,0.0,0.0,33.582,48.854,104.551,44.213,0.0,0.0,0.0,43.062,63.074,137.731,58.433,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,940.3,1410.6,2111.2,4215.0,234.1,0.0,0.0,28.3,42.6,59.2,111.0,6.1,0.0,0.0,64.3,96.6,140.2,273.0,15.1,0.0,0.0,33.215,49.95,70.302,133.148,7.331,0.0,0.0,42.695,64.17,91.632,175.808,9.701,0.0,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,1176.4,1173.7,1875.6,2810.7,0.0,0.0,0.0,36.4,33.7,51.6,74.7,0.0,0.0,0.0,96.4,93.7,147.6,218.7,0.0,0.0,0.0,42.518,39.802,61.459,89.459,0.0,0.0,0.0,54.368,51.652,80.419,117.899,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,940.3,1643.8,3278.2,702.7,0.0,0.0,0.0,28.3,47.8,86.2,18.7,0.0,0.0,0.0,64.3,110.8,212.2,45.7,0.0,0.0,0.0,33.252,56.416,103.39,22.367,0.0,0.0,0.0,42.732,73.006,136.57,29.477,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1176.0,1879.4,2346.2,1405.5,234.1,0.0,0.0,36.0,55.4,66.2,37.5,6.1,0.0,0.0,96.0,151.4,186.2,109.5,18.1,0.0,0.0,42.109,65.224,78.456,44.831,7.33,0.0,0.0,53.959,84.184,102.156,59.051,9.7,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-co_1_chloride_1_smi1_1_s_1,1412.3,2112.6,1875.9,936.9,0.0,0.0,0.0,44.3,60.6,51.9,24.9,0.0,0.0,0.0,134.3,195.6,171.9,84.9,0.0,0.0,0.0,51.677,71.687,61.726,29.812,0.0,0.0,0.0,65.897,93.017,80.686,39.292,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,1648.0,2113.6,1875.9,1170.9,0.0,0.0,0.0,52.0,61.6,51.9,30.9,0.0,0.0,0.0,178.0,223.6,195.9,120.9,0.0,0.0,0.0,60.586,72.683,61.711,37.094,0.0,0.0,0.0,77.176,94.013,80.671,48.944,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,940.6,1878.2,3513.4,2815.0,2815.0,702.3,0.0,28.6,54.2,93.4,79.0,79.0,18.3,0.0,64.6,126.2,228.4,187.0,187.0,45.3,0.0,33.481,64.05,111.888,93.791,93.794,21.993,0.0,42.961,83.01,147.438,122.231,122.234,29.103,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,940.5,1174.8,2342.9,2810.9,0.0,0.0,0.0,28.5,34.8,62.9,74.9,0.0,0.0,0.0,64.5,79.8,152.9,182.9,0.0,0.0,0.0,33.429,40.904,75.208,89.645,0.0,0.0,0.0,42.909,52.754,98.908,118.085,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1412.3,1880.0,3278.8,2575.7,0.0,0.0,0.0,44.3,56.0,86.8,67.7,0.0,0.0,0.0,134.3,176.0,296.8,232.7,0.0,0.0,0.0,51.672,65.796,104.035,81.183,0.0,0.0,0.0,65.892,84.756,137.215,107.253,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,940.9,1644.6,2579.5,3753.0,3050.1,702.3,0.0,28.9,48.6,71.5,105.0,86.1,18.3,0.0,64.9,111.6,170.5,249.0,203.1,45.3,0.0,33.807,57.222,85.019,124.726,102.122,21.993,0.0,43.287,73.812,111.089,162.646,132.932,29.103,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,941.2,1645.6,3747.4,2816.0,2815.0,702.3,0.0,29.2,49.6,99.4,80.0,79.0,18.3,0.0,65.2,112.6,243.4,188.0,187.0,45.3,0.0,34.088,58.26,119.125,94.787,93.792,21.993,0.0,43.568,74.85,157.045,123.227,122.232,29.103,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,940.9,1645.3,4448.0,0.0,0.0,0.0,0.0,28.9,49.3,116.0,0.0,0.0,0.0,0.0,64.9,112.3,287.0,0.0,0.0,0.0,0.0,33.844,57.891,139.336,0.0,0.0,0.0,0.0,43.324,74.481,184.366,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,1176.0,1879.3,2112.1,1405.5,234.1,0.0,0.0,36.0,55.3,60.1,37.5,6.1,0.0,0.0,96.0,151.3,168.1,109.5,18.1,0.0,0.0,42.104,65.171,71.2,44.83,7.33,0.0,0.0,53.954,84.131,92.53,59.05,9.7,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-oh_1_smi1_1_s_1,940.6,1878.6,4215.2,2107.0,0.0,0.0,0.0,28.6,54.6,111.2,55.0,0.0,0.0,0.0,64.6,126.6,273.2,136.0,0.0,0.0,0.0,33.556,64.452,133.367,66.05,0.0,0.0,0.0,43.036,83.412,176.027,87.38,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-cch_1_smi1_1_s_1,940.6,1881.5,3047.0,5632.0,5630.1,1404.6,0.0,28.6,57.5,83.0,160.0,158.1,36.6,0.0,64.6,129.5,200.0,376.0,374.1,90.6,0.0,33.532,67.338,98.997,189.569,187.583,43.986,0.0,43.012,86.298,129.807,246.449,244.463,58.206,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,940.6,1174.4,2112.0,1874.0,468.2,0.0,0.0,28.6,34.4,60.0,50.0,12.2,0.0,0.0,64.6,79.4,141.0,122.0,30.2,0.0,0.0,33.523,40.562,71.09,59.864,14.661,0.0,0.0,43.003,52.412,92.42,78.824,19.401,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,940.7,1409.8,3280.4,1639.2,0.0,0.0,0.0,28.7,41.8,88.4,43.2,0.0,0.0,0.0,64.7,95.8,214.4,106.2,0.0,0.0,0.0,33.659,49.188,105.605,51.839,0.0,0.0,0.0,43.139,63.408,138.785,68.429,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,940.2,1410.6,2346.6,1873.9,234.1,0.0,0.0,28.2,42.6,66.6,49.9,6.1,0.0,0.0,64.2,96.6,156.6,121.9,15.1,0.0,0.0,33.169,49.992,78.934,59.751,7.33,0.0,0.0,42.649,64.212,102.634,78.711,9.7,0.0,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,940.3,1410.6,2347.2,1874.0,468.2,0.0,0.0,28.3,42.6,67.2,50.0,12.2,0.0,0.0,64.3,96.6,157.2,122.0,30.2,0.0,0.0,33.187,50.006,79.517,59.863,14.661,0.0,0.0,42.667,64.226,103.217,78.823,19.401,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,940.7,1881.8,4684.0,702.3,0.0,0.0,0.0,28.7,57.8,124.0,18.3,0.0,0.0,0.0,64.7,129.8,304.0,45.3,0.0,0.0,0.0,33.577,67.661,148.569,22.026,0.0,0.0,0.0,43.057,86.621,195.969,29.136,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1176.6,1644.6,4215.2,2107.0,0.0,0.0,0.0,36.6,48.6,111.2,55.0,0.0,0.0,0.0,96.6,132.6,327.2,163.0,0.0,0.0,0.0,42.752,57.233,133.362,66.048,0.0,0.0,0.0,54.602,73.823,176.022,87.378,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1,940.7,1643.8,2344.2,4924.2,2815.0,702.3,0.0,28.7,47.8,64.2,136.2,79.0,18.3,0.0,64.7,110.8,154.2,325.2,187.0,45.3,0.0,33.591,56.448,76.453,162.063,93.792,21.993,0.0,43.071,73.038,100.153,211.833,122.232,29.103,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1176.0,1879.4,2345.6,2107.4,0.0,0.0,0.0,36.0,55.4,65.6,55.4,0.0,0.0,0.0,96.0,151.4,185.6,163.4,0.0,0.0,0.0,42.113,65.214,77.85,66.504,0.0,0.0,0.0,53.963,84.174,101.55,87.834,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,1412.4,1881.3,3278.2,702.7,0.0,0.0,0.0,44.4,57.3,86.2,18.7,0.0,0.0,0.0,134.4,177.3,296.2,63.7,0.0,0.0,0.0,51.785,67.151,103.38,22.366,0.0,0.0,0.0,66.005,86.111,136.56,29.476,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,940.0,1407.7,2111.1,3747.4,0.0,0.0,0.0,28.0,39.7,59.1,99.4,0.0,0.0,0.0,64.0,93.7,140.1,243.4,0.0,0.0,0.0,32.93,47.058,70.193,119.12,0.0,0.0,0.0,42.41,61.278,91.523,157.04,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,1176.3,1408.5,2344.2,4924.2,2814.0,702.3,0.0,36.3,40.5,64.2,136.2,78.0,18.3,0.0,96.3,112.5,184.2,388.2,222.0,54.3,0.0,42.402,47.842,76.455,162.062,92.794,21.993,0.0,54.252,62.062,100.155,211.832,121.234,29.103,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,940.3,1410.9,3512.6,1405.0,0.0,0.0,0.0,28.3,42.9,92.6,37.0,0.0,0.0,0.0,64.3,96.9,227.6,91.0,0.0,0.0,0.0,33.222,50.249,111.047,44.395,0.0,0.0,0.0,42.702,64.469,146.597,58.615,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,940.1,1642.4,3279.1,2810.5,0.0,0.0,0.0,28.1,46.4,87.1,74.5,0.0,0.0,0.0,64.1,109.4,213.1,182.5,0.0,0.0,0.0,33.043,55.018,104.326,89.303,0.0,0.0,0.0,42.523,71.608,137.506,117.743,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_chloride_1_smi1_1_s_1,940.9,1645.3,3047.0,5632.0,5628.1,1404.6,0.0,28.9,49.3,83.0,160.0,156.1,36.6,0.0,64.9,112.3,200.0,376.0,372.1,90.6,0.0,33.861,57.92,98.94,189.568,185.584,43.986,0.0,43.341,74.51,129.75,246.448,242.464,58.206,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,940.3,1410.6,2111.0,1639.5,234.1,0.0,0.0,28.3,42.6,59.0,43.5,6.1,0.0,0.0,64.3,96.6,140.0,106.5,15.1,0.0,0.0,33.202,49.991,70.081,52.128,7.33,0.0,0.0,42.682,64.211,91.411,68.718,9.7,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,940.0,1408.9,2111.9,3045.1,0.0,0.0,0.0,28.0,40.9,59.9,81.1,0.0,0.0,0.0,64.0,94.9,140.9,198.1,0.0,0.0,0.0,32.943,48.235,70.957,97.083,0.0,0.0,0.0,42.423,62.455,92.287,127.893,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,940.1,1409.9,2112.0,1873.9,234.1,0.0,0.0,28.1,41.9,60.0,49.9,6.1,0.0,0.0,64.1,95.9,141.0,121.9,15.1,0.0,0.0,32.98,49.233,71.075,59.737,7.33,0.0,0.0,42.46,63.453,92.405,78.697,9.7,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,940.9,1409.2,3280.0,937.0,234.1,0.0,0.0,28.9,41.2,88.0,25.0,6.1,0.0,0.0,64.9,95.2,214.0,61.0,15.1,0.0,0.0,33.791,48.534,105.22,29.94,7.33,0.0,0.0,43.271,62.754,138.4,39.42,9.7,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_chloride_1_smi1_1_s_1,1176.5,1407.4,3044.9,702.5,0.0,0.0,0.0,36.5,39.4,80.9,18.5,0.0,0.0,0.0,96.5,111.4,236.9,54.5,0.0,0.0,0.0,42.601,46.756,96.89,22.185,0.0,0.0,0.0,54.451,60.976,127.7,29.295,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1175.9,1643.6,3046.0,1873.1,0.0,0.0,0.0,35.9,47.6,82.0,49.1,0.0,0.0,0.0,95.9,131.6,238.0,145.1,0.0,0.0,0.0,42.077,56.214,97.948,58.898,0.0,0.0,0.0,53.927,72.804,128.758,77.858,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,1176.2,1409.5,3279.5,2809.7,0.0,0.0,0.0,36.2,41.5,87.5,73.7,0.0,0.0,0.0,96.2,113.5,255.5,217.7,0.0,0.0,0.0,42.352,48.909,104.673,88.418,0.0,0.0,0.0,54.202,63.129,137.853,116.858,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,1176.3,1643.1,4214.0,0.0,0.0,0.0,0.0,36.3,47.1,110.0,0.0,0.0,0.0,0.0,96.3,131.1,326.0,0.0,0.0,0.0,0.0,42.462,55.753,132.091,0.0,0.0,0.0,0.0,54.312,72.343,174.751,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,940.7,1409.5,2578.6,5626.6,2816.0,702.3,0.0,28.7,41.5,70.6,154.6,80.0,18.3,0.0,64.7,95.5,169.6,370.6,188.0,45.3,0.0,33.591,48.888,84.094,184.093,94.795,21.993,0.0,43.071,63.108,110.164,240.973,123.235,29.103,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-iacn_1_bromide_1_smi1_1_s_1,941.1,1645.3,3047.3,6333.4,5628.1,1404.6,0.0,29.1,49.3,83.3,177.4,156.1,36.6,0.0,65.1,112.3,200.3,420.4,372.1,90.6,0.0,34.006,57.915,99.336,210.596,185.585,43.986,0.0,43.486,74.505,130.146,274.586,242.465,58.206,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,1176.0,2111.9,3278.6,1170.6,0.0,0.0,0.0,36.0,59.9,86.6,30.6,0.0,0.0,0.0,96.0,167.9,254.6,90.6,0.0,0.0,0.0,42.19,70.953,103.846,36.706,0.0,0.0,0.0,54.04,92.283,137.026,48.556,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,941.1,1410.5,3046.0,937.0,234.1,0.0,0.0,29.1,42.5,82.0,25.0,6.1,0.0,0.0,65.1,96.5,199.0,61.0,15.1,0.0,0.0,34.026,49.894,97.954,29.94,7.331,0.0,0.0,43.506,64.114,128.764,39.42,9.701,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,940.4,1644.5,4448.4,702.3,0.0,0.0,0.0,28.4,48.5,116.4,18.3,0.0,0.0,0.0,64.4,111.5,287.4,45.3,0.0,0.0,0.0,33.345,57.158,139.741,22.028,0.0,0.0,0.0,42.825,73.748,184.771,29.138,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,940.6,1881.8,4683.6,0.0,0.0,0.0,0.0,28.6,57.8,123.6,0.0,0.0,0.0,0.0,64.6,129.8,303.6,0.0,0.0,0.0,0.0,33.568,67.671,148.168,0.0,0.0,0.0,0.0,43.048,86.631,195.568,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,940.6,1409.5,3278.8,2575.7,0.0,0.0,0.0,28.6,41.5,86.8,67.7,0.0,0.0,0.0,64.6,95.5,212.8,166.7,0.0,0.0,0.0,33.568,48.856,104.037,81.18,0.0,0.0,0.0,43.048,63.076,137.217,107.25,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,1176.5,1643.2,2111.0,1405.5,234.1,0.0,0.0,36.5,47.2,59.0,37.5,6.1,0.0,0.0,96.5,131.2,167.0,109.5,18.1,0.0,0.0,42.622,55.781,70.03,44.831,7.33,0.0,0.0,54.472,72.371,91.36,59.051,9.7,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,940.6,1881.4,3048.5,5632.0,5630.1,1404.6,0.0,28.6,57.4,84.5,160.0,158.1,36.6,0.0,64.6,129.4,201.5,376.0,374.1,90.6,0.0,33.504,67.275,100.525,189.565,187.58,43.985,0.0,42.984,86.235,131.335,246.445,244.46,58.205,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,940.3,1645.7,3516.9,3044.0,234.1,0.0,0.0,28.3,49.7,96.9,80.0,6.1,0.0,0.0,64.3,112.7,231.9,197.0,15.1,0.0,0.0,33.242,58.338,115.337,95.97,7.33,0.0,0.0,42.722,74.928,150.887,126.78,9.7,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,940.1,1409.9,2110.7,3045.1,0.0,0.0,0.0,28.1,41.9,58.7,81.1,0.0,0.0,0.0,64.1,95.9,139.7,198.1,0.0,0.0,0.0,32.995,49.252,69.776,97.086,0.0,0.0,0.0,42.475,63.472,91.106,127.896,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,940.6,1646.3,3046.0,937.0,234.1,0.0,0.0,28.6,50.3,82.0,25.0,6.1,0.0,0.0,64.6,113.3,199.0,61.0,15.1,0.0,0.0,33.478,58.951,97.964,29.941,7.331,0.0,0.0,42.958,75.541,128.774,39.421,9.701,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1412.1,2583.6,3513.2,234.1,0.0,0.0,0.0,44.1,75.6,93.2,6.1,0.0,0.0,0.0,134.1,240.6,318.2,21.1,0.0,0.0,0.0,51.441,89.149,111.648,7.33,0.0,0.0,0.0,65.661,115.219,147.198,9.7,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,940.6,1645.6,3747.5,2815.0,2814.0,702.3,0.0,28.6,49.6,99.5,79.0,78.0,18.3,0.0,64.6,112.6,243.5,187.0,186.0,45.3,0.0,33.54,58.253,119.132,93.792,92.794,21.993,0.0,43.02,74.843,157.052,122.232,121.234,29.103,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,940.6,1409.5,2579.5,3753.0,3049.1,702.3,0.0,28.6,41.5,71.5,105.0,85.1,18.3,0.0,64.6,95.5,170.5,249.0,202.1,45.3,0.0,33.567,48.875,85.014,124.707,101.122,21.993,0.0,43.047,63.095,111.084,162.627,131.932,29.103,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1412.1,2582.4,5152.3,702.3,0.0,0.0,0.0,44.1,74.4,136.3,18.3,0.0,0.0,0.0,134.1,239.4,466.3,63.3,0.0,0.0,0.0,51.512,87.942,163.319,22.026,0.0,0.0,0.0,65.732,114.012,215.459,29.136,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,940.6,1881.5,4684.5,2107.0,0.0,0.0,0.0,28.6,57.5,124.5,55.0,0.0,0.0,0.0,64.6,129.5,304.5,136.0,0.0,0.0,0.0,33.5,67.387,149.053,66.048,0.0,0.0,0.0,42.98,86.347,196.453,87.378,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1412.3,1880.0,3280.2,2809.5,0.0,0.0,0.0,44.3,56.0,88.2,73.5,0.0,0.0,0.0,134.3,176.0,298.2,253.5,0.0,0.0,0.0,51.658,65.863,105.434,88.236,0.0,0.0,0.0,65.878,84.823,138.614,116.676,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,940.6,1410.6,3513.9,3512.0,0.0,0.0,0.0,28.6,42.6,93.9,92.0,0.0,0.0,0.0,64.6,96.6,228.9,227.0,0.0,0.0,0.0,33.566,49.961,112.333,110.446,0.0,0.0,0.0,43.046,64.181,147.883,145.996,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,1412.2,1878.9,3044.9,702.5,0.0,0.0,0.0,44.2,54.9,80.9,18.5,0.0,0.0,0.0,134.2,174.9,275.9,63.5,0.0,0.0,0.0,51.536,64.705,96.89,22.185,0.0,0.0,0.0,65.756,83.665,127.7,29.295,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,940.2,1877.1,4448.0,0.0,0.0,0.0,0.0,28.2,53.1,116.0,0.0,0.0,0.0,0.0,64.2,125.1,287.0,0.0,0.0,0.0,0.0,33.134,62.972,139.345,0.0,0.0,0.0,0.0,42.614,81.932,184.375,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,940.4,1644.2,4449.7,2809.3,0.0,0.0,0.0,28.4,48.2,117.7,73.3,0.0,0.0,0.0,64.4,111.2,288.7,181.3,0.0,0.0,0.0,33.275,56.855,141.039,88.077,0.0,0.0,0.0,42.755,73.445,186.069,116.517,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_bromide_1_smi1_1_s_1,1177.1,1645.2,3513.4,2816.0,2815.0,702.3,0.0,37.1,49.2,93.4,80.0,79.0,18.3,0.0,97.1,133.2,273.4,224.0,223.0,54.3,0.0,43.229,57.852,111.883,94.785,93.791,21.993,0.0,55.079,74.442,147.433,123.225,122.231,29.103,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,940.2,1644.6,3514.3,2810.5,0.0,0.0,0.0,28.2,48.6,94.3,74.5,0.0,0.0,0.0,64.2,111.6,229.3,182.5,0.0,0.0,0.0,33.075,57.24,112.745,89.298,0.0,0.0,0.0,42.555,73.83,148.295,117.738,0.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1412.2,1645.9,2344.6,2342.0,234.1,0.0,0.0,44.2,49.9,64.6,62.0,6.1,0.0,0.0,134.2,154.9,214.6,212.0,21.1,0.0,0.0,51.601,58.555,76.908,74.334,7.33,0.0,0.0,65.821,75.145,100.608,98.034,9.7,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,940.9,1644.6,3281.7,3746.3,234.1,0.0,0.0,28.9,48.6,89.7,98.3,6.1,0.0,0.0,64.9,111.6,215.7,242.3,15.1,0.0,0.0,33.819,57.251,106.905,118.015,7.331,0.0,0.0,43.299,73.841,140.085,155.935,9.701,0.0,0.0
