id,Z-0_FS_AB,Z-1_FS_AB,Z-2_FS_AB,Z-3_FS_AB,Z-4_FS_AB,Z-5_FS_AB,Z-6_FS_AB,I-0_FS_AB,I-1_FS_AB,I-2_FS_AB,I-3_FS_AB,I-4_FS_AB,I-5_FS_AB,I-6_FS_AB,T-0_FS_AB,T-1_FS_AB,T-2_FS_AB,T-3_FS_AB,T-4_FS_AB,T-5_FS_AB,T-6_FS_AB,S-0_FS_AB,S-1_FS_AB,S-2_FS_AB,S-3_FS_AB,S-4_FS_AB,S-5_FS_AB,S-6_FS_AB,chi-0_FS_AB,chi-1_FS_AB,chi-2_FS_AB,chi-3_FS_AB,chi-4_FS_AB,chi-5_FS_AB,chi-6_FS_AB
ir_tbp_1_dft-pyz_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1,2769.1,4422.6,5024.1,4453.9,2695.6,1383.6,630.9,420.1,825.6,1154.1,1222.9,976.6,612.6,327.9,804.1,1482.6,1937.1,1867.9,1417.6,840.6,423.9,371.09,718.661,976.217,1006.447,787.497,479.351,245.829,721.1,1433.681,1994.657,2077.117,1665.807,1023.341,540.009
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2791.4,4954.1,6292.8,4697.1,2477.4,1292.6,306.9,412.4,787.1,1069.8,1622.1,1007.4,773.6,306.9,778.4,1351.1,1915.8,2267.1,1445.4,983.6,306.9,360.76,679.721,918.7,1271.535,794.992,560.609,203.434,702.07,1324.691,1799.2,2738.775,1667.542,1265.519,486.934
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,3104.0,5476.4,8900.2,9281.8,10311.4,9519.4,7488.6,728.0,1246.4,1898.2,2522.8,2781.4,3453.4,3654.6,1286.0,2098.4,3200.2,3842.8,4428.4,5298.4,5013.6,624.422,1060.99,1612.402,2065.717,2329.866,2803.104,2805.975,1209.722,2031.58,3107.902,4127.677,4626.066,5738.814,5969.835
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,2080.0,3606.8,7059.1,4296.7,3535.7,2737.0,762.8,451.0,825.8,1098.1,1800.7,1504.7,1738.0,699.8,835.0,1323.8,1932.1,2478.7,2338.7,2080.0,699.8,375.073,656.928,931.175,1370.206,1193.74,1232.881,467.0,770.563,1396.158,1821.185,2995.546,2511.49,2851.471,1121.39
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,3544.1,6164.8,10110.3,13336.8,13363.0,13023.7,12118.7,889.1,1559.8,2292.3,2968.8,4027.0,4881.7,5332.7,1597.1,2597.8,3792.3,4870.8,6328.0,7518.7,7789.7,754.389,1300.986,1919.925,2485.483,3303.627,3942.255,4161.561,1479.969,2549.736,3732.345,4847.983,6621.387,8030.745,8717.901
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2454.1,4118.0,6623.9,7495.8,5137.0,4588.4,3080.8,534.1,956.0,1292.9,1681.8,2182.0,2044.4,1559.8,972.1,1556.0,2096.9,2692.8,3151.0,2851.4,1973.8,452.584,785.977,1075.279,1385.898,1713.852,1581.177,1149.081,898.594,1577.527,2113.279,2779.158,3608.532,3350.127,2540.391
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2231.9,3835.3,6026.6,6013.9,3765.9,2919.9,1286.4,464.9,856.3,1151.6,1666.9,1512.9,1428.9,1286.4,860.9,1396.3,1979.6,2407.9,2205.9,2118.9,1286.4,393.067,701.771,965.703,1310.688,1199.711,1089.858,851.73,783.397,1415.381,1912.743,2741.238,2521.541,2356.638,2042.43
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,2188.2,3563.1,4676.1,3866.9,2265.4,1487.2,563.9,385.2,656.1,959.1,1061.9,957.4,731.2,374.9,685.2,1145.1,1583.1,1604.9,1374.4,983.2,446.9,333.875,566.117,809.296,869.972,764.67,557.014,265.598,654.245,1107.557,1604.716,1757.972,1590.18,1206.004,607.868
ir_tbp_1_dft-phos_1_dft-py_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,2180.8,3354.1,4664.5,5080.3,3319.6,2244.4,1654.5,422.8,684.1,938.5,982.3,979.6,960.4,868.5,728.8,1104.1,1484.5,1474.3,1459.6,1416.4,1198.5,366.153,585.25,797.844,824.989,811.659,758.863,656.492,705.783,1129.45,1539.774,1597.159,1613.079,1580.233,1408.412
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,2177.3,3352.9,4748.8,6329.5,3574.2,2946.8,1988.8,455.3,781.9,1061.8,1277.5,1354.2,1206.8,956.8,815.3,1285.9,1757.8,1976.5,1951.2,1707.8,1277.8,386.746,644.513,880.182,1046.013,1077.176,952.897,725.061,782.326,1336.643,1806.102,2147.043,2312.096,2054.137,1600.341
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,3095.2,5045.7,7751.6,9978.1,10023.5,9274.9,8001.6,749.2,1226.7,1805.6,2145.1,2700.5,3436.9,3657.6,1301.2,2042.7,2981.6,3462.1,4368.5,5326.9,5301.6,639.715,1039.712,1526.882,1810.293,2267.562,2797.189,2856.162,1256.935,2036.852,2982.182,3511.233,4482.792,5704.069,6006.702
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,1991.7,3061.2,4160.0,3971.9,2385.1,1599.7,853.1,359.7,562.2,827.0,857.9,786.1,627.7,412.1,611.7,934.2,1313.0,1256.9,1110.1,867.7,556.1,315.271,489.947,706.698,716.871,649.08,504.971,314.407,605.401,940.367,1380.948,1414.431,1324.71,1068.491,681.937
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-cn_1_smi1_1_s_1,2051.3,3112.2,4206.6,5495.6,2821.3,2318.0,1199.4,407.3,670.2,888.6,1064.6,1129.3,965.0,617.4,713.3,1090.2,1464.6,1652.6,1612.3,1301.0,857.4,349.231,560.212,750.494,888.439,905.068,759.322,466.338,699.151,1147.552,1519.964,1784.749,1913.008,1646.032,1008.798
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,2113.4,3290.3,4448.9,6113.7,3220.6,2327.4,1455.4,436.4,764.3,1040.9,1223.7,1267.6,1067.4,768.4,790.4,1262.3,1718.9,1892.7,1816.6,1475.4,1080.4,368.154,627.035,854.552,990.245,987.767,811.606,576.368,752.844,1308.095,1777.142,2060.195,2169.677,1806.526,1253.258
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-no2_1_smi1_1_s_1,2547.3,4168.8,5791.5,4258.5,2198.8,1108.6,276.4,399.3,769.8,1051.5,1552.5,926.8,613.6,276.4,759.3,1327.8,1867.5,2149.5,1286.8,802.6,276.4,349.037,660.186,898.773,1213.009,729.915,451.541,183.257,680.597,1300.836,1779.933,2629.279,1554.195,1011.971,438.407
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,2218.5,3697.7,4629.9,3889.0,2324.5,1595.9,825.4,391.5,721.7,945.9,973.0,956.5,800.9,531.4,727.5,1222.7,1545.9,1495.0,1436.5,1121.9,651.4,335.223,604.679,786.892,787.904,752.073,600.156,377.335,678.453,1247.729,1612.852,1650.224,1638.573,1333.986,867.025
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_dft-sh_1_smi1_1_s_1,2079.4,3238.9,4479.9,5429.6,2992.5,2017.8,1160.7,402.4,703.9,903.9,1061.6,1102.5,943.8,656.7,726.4,1147.9,1482.9,1637.6,1588.5,1312.8,854.7,343.497,582.297,757.223,879.674,879.558,718.516,475.291,693.267,1209.537,1537.013,1778.054,1868.658,1588.156,1090.261
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-co_1_dft-no2_1_smi1_1_s_1,3931.8,6765.8,10265.0,13498.0,13728.1,11516.2,9063.2,868.8,1605.8,2429.0,3268.0,4314.1,4487.2,4230.2,1606.8,2775.8,4139.0,5464.0,6699.1,6782.2,6210.2,743.221,1357.735,2039.053,2718.738,3502.267,3582.018,3277.295,1453.891,2648.665,4002.103,5429.928,7186.957,7442.118,6936.695
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2253.3,3446.5,4980.4,7027.8,3653.3,3440.5,2579.9,492.3,845.5,1068.4,1315.8,1529.3,1481.5,1406.9,882.3,1349.5,1776.4,2089.8,2252.3,2213.5,1979.9,415.447,690.12,892.006,1088.208,1215.603,1167.934,1043.993,841.717,1438.89,1805.956,2181.168,2561.043,2473.804,2295.743
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2406.4,3709.0,5292.9,8725.6,4384.3,4351.1,3629.2,552.4,979.0,1185.9,1567.6,1885.3,1855.1,1769.2,1008.4,1555.0,2007.9,2539.6,2785.3,2773.1,2801.2,462.3,787.943,986.617,1297.183,1488.762,1454.444,1341.718,945.54,1664.363,2005.567,2607.163,3138.612,3142.964,2914.618
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2835.1,5264.7,7899.6,5493.5,2526.6,1207.7,0.0,447.1,896.7,1263.6,2259.5,1302.6,1207.7,0.0,867.1,1532.7,2373.6,3069.5,1896.6,1207.7,0.0,384.471,752.819,1086.685,1730.33,998.259,797.875,0.0,756.531,1498.499,2108.005,3781.43,2109.399,1920.535,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_fluoride_1_smi1_1_s_1,2439.7,4356.2,6904.3,4253.5,1631.9,989.5,0.0,387.7,768.2,1060.3,1787.5,821.9,989.5,0.0,747.7,1272.2,1924.3,2273.5,1307.9,989.5,0.0,330.972,634.08,900.9,1336.568,629.142,654.124,0.0,653.592,1280.73,1771.59,3010.388,1332.222,1572.664,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2194.9,3639.0,4775.6,3918.5,2289.1,1435.6,541.5,385.9,693.0,1001.6,1083.5,948.1,679.6,343.5,703.9,1200.0,1640.6,1620.5,1341.1,910.6,415.5,334.304,590.901,841.023,884.397,756.794,518.397,244.105,657.374,1177.491,1683.093,1803.987,1594.574,1136.847,562.075
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2133.5,3540.1,5919.5,5887.9,3496.0,2909.0,1286.5,462.5,849.1,1140.5,1660.9,1507.0,1418.0,1286.5,858.5,1389.1,1968.5,2401.9,2200.0,2108.0,1286.5,386.329,681.574,950.232,1299.3,1181.921,1078.96,851.814,791.179,1438.744,1911.792,2748.0,2543.681,2345.74,2042.514
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,1942.1,2987.3,4774.7,4111.6,2222.7,1354.7,589.0,340.1,605.3,778.7,787.6,656.7,634.7,373.0,616.1,989.3,1234.7,1117.6,992.7,886.7,445.0,292.331,505.55,655.847,653.246,540.733,477.759,262.67,589.781,1052.78,1320.257,1329.476,1123.633,1079.679,617.63
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,1947.8,3019.8,4237.2,3788.1,2299.7,1402.6,760.0,354.8,595.8,838.2,854.1,757.7,613.6,400.0,624.8,991.8,1327.2,1241.1,1084.7,853.6,529.0,306.321,504.315,700.696,701.754,612.981,475.577,296.277,607.191,1020.045,1414.306,1421.064,1284.051,1031.237,663.267
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,2291.7,3826.5,6571.0,6793.1,4238.9,2810.1,1435.2,476.7,898.5,1240.0,1567.1,1823.9,1559.1,976.2,890.7,1480.5,2005.0,2428.1,2585.9,2093.1,1165.2,402.73,736.632,1026.452,1280.409,1408.448,1144.067,681.315,804.79,1490.022,2037.272,2598.879,3027.818,2569.877,1597.425
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2189.3,3363.7,4955.5,6169.9,3389.0,3200.7,2275.8,467.3,807.7,977.5,1186.9,1367.0,1397.7,1303.8,839.3,1281.7,1610.5,1876.9,2057.0,2102.7,1735.8,394.639,658.916,821.155,987.234,1096.339,1094.448,944.214,801.559,1381.256,1649.875,1978.974,2304.499,2338.098,2151.204
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,2318.6,4281.7,5990.3,4556.0,2993.2,2111.4,977.8,413.6,759.7,983.3,1316.0,1100.2,1127.4,824.8,761.6,1215.7,1640.3,1835.0,1667.2,1589.4,887.8,351.632,629.945,829.525,1024.513,867.861,831.478,558.14,701.702,1263.905,1632.805,2194.213,1839.441,1866.988,1324.67
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,3159.8,4888.3,7414.4,8978.1,9250.8,7715.0,5862.8,684.8,1198.3,1762.4,2057.1,2392.8,2774.0,2721.8,1230.8,2038.3,2932.4,3302.1,3862.8,4304.0,3927.8,588.165,1015.927,1477.382,1713.653,1994.297,2242.681,2107.051,1157.235,2021.737,2946.512,3445.643,4065.137,4679.881,4491.331
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,2235.8,3606.4,5805.6,5992.4,3477.4,2976.6,1848.6,462.8,843.4,1038.6,1483.4,1281.4,1371.6,1533.6,852.8,1329.4,1770.6,2122.4,1947.4,2175.6,1704.6,390.549,686.994,876.285,1168.451,1022.091,1058.767,1046.745,784.119,1407.084,1746.015,2492.261,2186.961,2273.257,2448.495
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_chloride_1_smi1_1_s_1,2464.7,4191.5,5638.6,4313.9,2070.0,1146.6,550.9,370.7,678.5,922.6,1310.9,708.0,624.6,388.9,682.7,1116.5,1597.6,1730.9,1044.0,852.6,415.9,324.809,584.688,794.059,1031.05,571.621,468.521,269.303,622.259,1126.308,1541.569,2178.55,1166.311,1011.821,638.393
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,2192.1,3391.4,4806.8,6418.4,3700.9,2516.6,1639.8,452.1,781.4,1059.8,1273.4,1345.9,1187.6,940.8,812.1,1285.4,1755.8,1972.4,1942.9,1688.6,1261.8,383.351,644.924,878.861,1042.352,1068.962,909.59,692.192,771.851,1324.514,1786.691,2109.602,2242.742,1969.97,1526.282
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2680.2,3982.3,5030.3,6673.7,3960.5,2255.7,1357.0,472.2,889.3,1121.3,1435.7,1638.5,1100.7,814.0,892.2,1507.3,1931.3,2377.7,2370.5,1550.7,1054.0,405.401,741.258,935.751,1181.014,1289.371,842.14,587.087,820.661,1547.568,1934.901,2448.694,2810.131,1817.83,1333.877
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,2601.3,4569.9,5289.3,4625.9,3126.5,1922.9,967.9,438.3,831.9,1179.3,1202.9,1167.5,962.9,568.9,822.3,1467.9,1941.3,1862.9,1764.5,1319.9,706.9,381.99,718.912,997.975,989.493,936.131,730.48,413.613,740.1,1395.862,1970.725,1983.753,1932.281,1577.14,930.903
ir_tbp_1_dft-ime_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,2212.4,3355.0,4973.1,6314.8,4151.3,2216.5,1443.7,418.4,700.0,917.1,1082.8,1085.3,941.5,804.7,736.4,1132.0,1505.1,1655.8,1553.3,1373.5,1077.7,361.118,593.268,784.458,913.281,894.001,738.087,596.65,706.898,1171.218,1531.548,1787.001,1807.141,1570.767,1306.84
ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,2039.1,3516.3,5924.0,3590.2,2625.2,1707.0,339.6,392.1,699.3,956.0,1328.2,1089.2,1077.0,339.6,710.1,1143.3,1613.0,1829.2,1638.2,1308.0,339.6,334.848,584.154,812.415,1036.339,872.944,762.99,225.733,658.458,1153.284,1574.205,2173.249,1797.544,1772.4,537.583
ir_tbp_1_dft-py_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,2239.1,3702.6,4566.9,4186.5,2476.5,1421.9,698.7,385.1,669.6,1014.9,1048.5,874.5,641.9,377.7,691.1,1170.6,1644.9,1549.5,1246.5,878.9,497.7,335.836,580.664,852.421,857.616,703.212,497.707,281.787,649.696,1124.984,1700.671,1730.316,1455.012,1064.317,614.787
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-co_1_fluoride_1_smi1_1_s_1,2591.0,4352.5,5808.5,5708.4,3362.7,1899.1,945.5,428.0,809.5,1035.5,1550.4,1124.7,954.1,945.5,806.0,1319.5,1824.5,2201.4,1649.7,1467.1,945.5,367.559,674.72,875.842,1212.932,886.705,725.004,628.812,725.789,1357.7,1754.272,2621.972,1911.775,1556.604,1496.322
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,2142.9,3251.2,4702.4,6561.6,4026.5,2073.5,1359.6,414.9,728.2,955.4,1125.6,1167.5,870.5,717.6,750.9,1184.2,1579.4,1737.6,1605.5,1251.5,1005.6,354.169,602.25,799.566,933.073,938.182,680.02,538.474,713.719,1249.95,1633.116,1877.473,1981.282,1484.71,1170.814
ir_tbp_1_dft-iz_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,2005.1,3078.5,4285.4,3811.9,2459.5,1738.7,948.9,361.1,564.5,808.4,847.9,791.5,682.7,438.9,613.1,942.5,1282.4,1240.9,1142.5,943.7,567.9,316.382,491.822,689.844,708.987,657.227,547.32,333.984,612.452,949.712,1347.924,1414.017,1351.397,1166.34,742.404
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-co_1_dft-oh_1_smi1_1_s_1,2671.7,4959.7,8398.6,9856.6,6798.6,4827.4,2812.4,610.7,1188.7,1723.6,2401.6,3216.6,2829.4,2002.4,1162.7,1980.7,2827.6,3913.6,4566.6,3801.4,2488.4,509.592,965.001,1410.362,1940.408,2426.051,2052.922,1399.725,1019.742,1925.151,2793.272,3963.758,5309.291,4629.802,3225.465
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,2200.1,3387.9,4744.6,5866.9,3551.8,2729.4,1761.9,436.1,714.9,961.6,1156.9,1217.8,1121.4,831.9,760.1,1164.9,1579.6,1783.9,1766.8,1562.4,1104.9,376.591,604.999,818.435,968.294,992.837,890.861,634.467,739.021,1201.459,1611.455,1929.824,2054.147,1897.301,1391.847
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,2027.9,3164.0,4353.9,5203.3,2688.2,2004.0,1160.7,398.9,701.0,897.9,1051.3,1086.2,930.0,656.7,722.9,1145.0,1476.9,1627.3,1572.2,1299.0,854.7,337.63,575.882,745.354,858.819,849.217,704.7,475.275,694.9,1214.372,1543.894,1790.949,1883.317,1574.34,1090.245
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,2192.3,3805.7,5766.7,5870.3,3417.8,2503.3,1158.6,446.3,838.7,1128.7,1607.3,1392.8,1237.3,1158.6,836.3,1372.7,1938.7,2312.3,2007.8,1858.3,1158.6,375.615,684.994,938.368,1247.854,1077.211,932.179,767.362,759.075,1396.144,1894.738,2684.734,2359.741,2052.709,1838.992
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,2599.6,4690.0,6622.6,7310.2,5262.9,4171.4,2589.7,517.6,949.0,1213.6,1751.2,1722.9,1861.4,1950.7,955.6,1513.0,2077.6,2582.2,2607.9,2872.4,2157.7,437.982,776.754,1021.741,1393.437,1388.298,1450.173,1342.346,875.262,1575.864,2015.701,2896.677,2884.668,3102.003,3160.946
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,3036.3,5056.2,8716.6,9568.2,9783.9,9204.0,7755.5,744.3,1297.2,1882.6,2446.2,2655.9,3480.0,4038.5,1332.3,2149.2,3160.6,3724.2,4338.9,5523.0,5586.5,629.342,1076.335,1584.298,1985.326,2203.079,2791.731,3050.62,1250.642,2158.615,3114.898,4054.126,4474.589,5818.521,6574.93
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_chloride_1_smi1_1_s_1,2245.8,3482.8,5469.1,4091.1,1849.3,1136.6,550.9,367.8,671.8,915.1,1304.1,703.3,614.6,388.9,679.8,1109.8,1590.1,1724.1,1039.3,842.6,415.9,320.521,573.338,785.509,1022.828,565.463,458.53,269.325,619.531,1120.028,1534.189,2171.888,1161.713,1001.83,638.415
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,3133.2,5630.7,7297.1,5479.0,2903.6,1495.1,513.6,493.2,1112.7,1549.1,2134.0,1493.6,895.1,459.6,1015.2,2030.7,2827.1,3148.0,2039.6,1159.1,468.6,427.72,942.164,1314.794,1674.866,1135.387,648.482,307.961,843.34,1909.604,2639.534,3586.076,2447.527,1460.942,737.171
ir_tbp_1_dft-iz_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,2384.0,3648.8,4398.1,3809.8,1834.4,839.0,441.2,359.0,681.8,918.1,932.8,682.4,407.0,252.2,677.0,1194.8,1515.1,1403.8,973.4,575.0,324.2,316.031,593.101,774.769,768.395,546.853,311.631,184.378,614.711,1174.321,1563.679,1567.025,1158.343,669.081,413.248
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,2166.8,3519.7,4609.2,3575.3,2182.6,1388.0,464.8,372.8,630.7,907.2,1004.3,910.6,677.0,299.8,660.8,1095.7,1501.2,1517.3,1303.6,893.0,350.8,324.212,546.294,771.115,826.183,728.474,514.097,212.733,636.512,1071.594,1529.245,1671.253,1519.514,1126.217,490.443
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,2278.9,4123.0,5880.8,3953.8,2908.6,2200.0,475.7,382.9,652.0,906.8,1271.8,1024.6,973.0,340.7,676.9,1072.0,1530.8,1742.8,1507.6,1204.0,340.7,332.301,558.132,777.885,1002.163,837.8,737.316,233.47,644.031,1072.872,1497.645,2102.563,1695.41,1592.016,542.08
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-iacn_1_fluoride_1_smi1_1_s_1,2335.4,3798.7,6206.0,7050.1,4268.8,3238.8,2207.5,502.4,924.7,1232.0,1545.1,1889.8,1642.8,1361.5,928.4,1500.7,1982.0,2436.1,2681.8,2356.8,1775.5,422.78,753.723,1014.311,1254.088,1452.175,1240.045,977.568,849.53,1535.583,2032.601,2596.078,3177.535,2703.805,2220.648
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,2377.0,4372.4,6146.9,4612.3,2810.1,1677.7,712.1,394.0,682.4,983.9,1330.3,1004.1,894.7,499.1,700.0,1120.4,1643.9,1810.3,1445.1,1179.7,589.1,343.82,591.425,850.262,1059.848,795.432,664.5,351.126,647.48,1089.245,1585.382,2136.218,1639.422,1446.15,803.316
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-iacn_1_fluoride_1_smi1_1_s_1,2066.8,3055.6,4549.0,4477.6,2562.7,1923.6,1478.1,392.8,673.6,859.0,868.6,816.7,810.6,803.1,698.8,1075.6,1354.0,1279.6,1224.7,1248.6,1076.1,337.81,563.571,722.873,718.107,668.01,640.112,591.644,667.66,1144.341,1439.993,1463.547,1407.87,1359.902,1324.604
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,2371.8,3993.0,6637.0,7002.3,4718.0,3730.3,2095.1,508.8,894.0,1279.0,1692.3,2117.0,1867.3,1174.1,916.8,1476.0,2095.0,2685.3,3002.0,2470.3,1423.1,431.907,741.115,1065.899,1384.824,1645.462,1414.135,855.823,857.877,1475.545,2104.409,2803.794,3512.662,3085.135,1947.703
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,2118.3,3650.3,5804.3,4034.9,2751.9,1670.4,731.8,396.3,680.3,983.3,1334.9,1026.9,899.4,500.8,702.3,1118.3,1643.3,1814.9,1467.9,1184.4,590.8,343.848,583.238,845.718,1055.903,828.387,672.333,353.888,650.418,1089.488,1591.038,2153.243,1694.907,1459.803,807.218
ir_tbp_1_dft-asme3_1_dft-py_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2223.5,3894.0,5625.3,3867.9,2509.9,1597.0,699.5,378.5,663.0,933.3,1236.9,817.9,850.0,486.5,678.5,1083.0,1557.3,1632.9,1234.9,1126.0,576.5,325.508,561.02,788.591,951.762,658.853,631.574,342.644,635.438,1093.13,1557.791,2078.712,1367.063,1379.384,783.494
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,2134.7,3591.7,5739.5,4324.1,3043.6,2577.7,1131.7,418.7,723.7,945.5,1309.1,1141.6,1206.7,861.7,748.7,1161.7,1587.5,1834.1,1732.6,1689.7,924.7,358.129,604.373,806.582,1035.079,931.077,920.387,591.401,708.349,1199.333,1564.832,2172.559,1914.147,2024.987,1398.251
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2369.3,4253.5,7731.1,6860.6,5154.3,4156.5,1518.0,515.3,971.5,1392.1,2087.6,2316.3,2167.5,1113.0,965.3,1607.5,2352.1,3155.6,3342.3,2707.5,1113.0,432.878,787.645,1159.671,1652.568,1787.68,1592.137,760.415,865.148,1598.335,2274.111,3445.368,3847.93,3522.007,1771.295
ir_tbp_1_dft-iz_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,1869.6,2931.1,5305.8,3400.6,1862.8,1260.9,306.9,348.6,612.1,832.8,1135.6,728.8,741.9,306.9,630.6,1008.1,1402.8,1486.6,1106.8,951.9,306.9,295.575,503.99,707.309,882.237,582.321,537.152,203.449,600.315,1045.85,1396.949,1898.517,1231.521,1219.382,486.949
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,3236.7,5185.6,7917.0,12000.9,10788.9,9552.1,9029.7,803.7,1402.6,1974.0,2397.9,2967.9,3501.1,3869.7,1445.7,2320.6,3288.0,3882.9,4680.9,5505.1,6065.7,679.23,1161.075,1644.35,1996.116,2442.275,2827.121,3046.194,1358.4,2351.475,3296.9,3982.866,5018.735,5906.261,6447.234
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,2092.6,2910.9,4059.3,3526.7,1652.4,899.5,488.4,328.6,591.9,744.3,784.7,563.4,410.5,281.4,604.6,987.9,1215.3,1141.7,827.4,599.5,353.4,286.481,502.644,626.262,647.283,458.308,314.68,202.591,572.171,1039.644,1273.992,1343.403,974.368,690.43,468.451
