id,qnat-0_MA_AB,qnat-1_MA_AB,qnat-2_MA_AB,qnat-3_MA_AB,qnat-4_MA_AB,qnat-5_MA_AB,qnat-6_MA_AB,Vnat-0_MA_AB,Vnat-1_MA_AB,Vnat-2_MA_AB,Vnat-3_MA_AB,Vnat-4_MA_AB,Vnat-5_MA_AB,Vnat-6_MA_AB,Ns-0_MA_AB,Ns-1_MA_AB,Ns-2_MA_AB,Ns-3_MA_AB,Ns-4_MA_AB,Ns-5_MA_AB,Ns-6_MA_AB,Np-0_MA_AB,Np-1_MA_AB,Np-2_MA_AB,Np-3_MA_AB,Np-4_MA_AB,Np-5_MA_AB,Np-6_MA_AB,Nd-0_MA_AB,Nd-1_MA_AB,Nd-2_MA_AB,Nd-3_MA_AB,Nd-4_MA_AB,Nd-5_MA_AB,Nd-6_MA_AB,Nlp-0_MA_AB,Nlp-1_MA_AB,Nlp-2_MA_AB,Nlp-3_MA_AB,Nlp-4_MA_AB,Nlp-5_MA_AB,Nlp-6_MA_AB,LPde-0_MA_AB,LPde-1_MA_AB,LPde-2_MA_AB,LPde-3_MA_AB,LPde-4_MA_AB,LPde-5_MA_AB,LPde-6_MA_AB,LPe-0_MA_AB,LPe-1_MA_AB,LPe-2_MA_AB,LPe-3_MA_AB,LPe-4_MA_AB,LPe-5_MA_AB,LPe-6_MA_AB,LPocc-0_MA_AB,LPocc-1_MA_AB,LPocc-2_MA_AB,LPocc-3_MA_AB,LPocc-4_MA_AB,LPocc-5_MA_AB,LPocc-6_MA_AB,LPs-0_MA_AB,LPs-1_MA_AB,LPs-2_MA_AB,LPs-3_MA_AB,LPs-4_MA_AB,LPs-5_MA_AB,LPs-6_MA_AB,LPp-0_MA_AB,LPp-1_MA_AB,LPp-2_MA_AB,LPp-3_MA_AB,LPp-4_MA_AB,LPp-5_MA_AB,LPp-6_MA_AB,LPd-0_MA_AB,LPd-1_MA_AB,LPd-2_MA_AB,LPd-3_MA_AB,LPd-4_MA_AB,LPd-5_MA_AB,LPd-6_MA_AB,Nlv-0_MA_AB,Nlv-1_MA_AB,Nlv-2_MA_AB,Nlv-3_MA_AB,Nlv-4_MA_AB,Nlv-5_MA_AB,Nlv-6_MA_AB,LVde-0_MA_AB,LVde-1_MA_AB,LVde-2_MA_AB,LVde-3_MA_AB,LVde-4_MA_AB,LVde-5_MA_AB,LVde-6_MA_AB,LVe-0_MA_AB,LVe-1_MA_AB,LVe-2_MA_AB,LVe-3_MA_AB,LVe-4_MA_AB,LVe-5_MA_AB,LVe-6_MA_AB,LVocc-0_MA_AB,LVocc-1_MA_AB,LVocc-2_MA_AB,LVocc-3_MA_AB,LVocc-4_MA_AB,LVocc-5_MA_AB,LVocc-6_MA_AB,LVs-0_MA_AB,LVs-1_MA_AB,LVs-2_MA_AB,LVs-3_MA_AB,LVs-4_MA_AB,LVs-5_MA_AB,LVs-6_MA_AB,LVp-0_MA_AB,LVp-1_MA_AB,LVp-2_MA_AB,LVp-3_MA_AB,LVp-4_MA_AB,LVp-5_MA_AB,LVp-6_MA_AB,LVd-0_MA_AB,LVd-1_MA_AB,LVd-2_MA_AB,LVd-3_MA_AB,LVd-4_MA_AB,LVd-5_MA_AB,LVd-6_MA_AB,I-0_MA_AB,I-1_MA_AB,I-2_MA_AB,I-3_MA_AB,I-4_MA_AB,I-5_MA_AB,I-6_MA_AB
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_chloride_1_smi1_1_s_1,-2.427927,-4.313739,-9.491921,-7.649205,0.0,0.0,0.0,309.344305,549.617406,1209.374245,974.592099,0.0,0.0,0.0,25.027,44.465,97.841,78.847,0.0,0.0,0.0,0.686,1.218,2.681,2.16,0.0,0.0,0.0,285.578,507.391,1116.46,899.716,0.0,0.0,0.0,102.8,182.7,402.1,324.0,0.0,0.0,0.0,1.916423,3.404942,7.492211,6.037709,0.0,0.0,0.0,-4.732434,-8.408198,-18.501339,-14.909577,0.0,0.0,0.0,67.811898,120.482579,265.109014,213.642015,0.0,0.0,0.0,2.519805,4.476982,9.851119,7.938669,0.0,0.0,0.0,0.006857,0.012182,0.026806,0.021602,0.0,0.0,0.0,31.756401,56.42215,124.1509,100.048836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,60.9,134.0,108.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_fluoride_1_smi1_1_s_1,-7.995736,-15.122889,-33.585694,0.0,0.0,0.0,0.0,323.158334,611.211754,1357.410624,0.0,0.0,0.0,0.0,29.211,55.249,122.699,0.0,0.0,0.0,0.0,0.769,1.454,3.229,0.0,0.0,0.0,0.0,323.627,612.098,1359.379,0.0,0.0,0.0,0.0,153.7,290.8,645.8,0.0,0.0,0.0,0.0,2.183136,4.129117,9.170155,0.0,0.0,0.0,0.0,-5.706902,-10.79386,-23.971561,0.0,0.0,0.0,0.0,76.032711,143.805935,319.371647,0.0,0.0,0.0,0.0,2.559804,4.841535,10.75233,0.0,0.0,0.0,0.0,0.007687,0.014539,0.032289,0.0,0.0,0.0,0.0,35.868003,67.839641,150.661777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4,72.7,161.4,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_fluoride_1_smi1_1_s_1,-7.995736,-15.122889,-33.585694,0.0,0.0,0.0,0.0,323.158334,611.211754,1357.410624,0.0,0.0,0.0,0.0,29.211,55.249,122.699,0.0,0.0,0.0,0.0,0.769,1.454,3.229,0.0,0.0,0.0,0.0,323.627,612.098,1359.379,0.0,0.0,0.0,0.0,153.7,290.8,645.8,0.0,0.0,0.0,0.0,2.183136,4.129117,9.170155,0.0,0.0,0.0,0.0,-5.706902,-10.79386,-23.971561,0.0,0.0,0.0,0.0,76.032711,143.805935,319.371647,0.0,0.0,0.0,0.0,2.559804,4.841535,10.75233,0.0,0.0,0.0,0.0,0.007687,0.014539,0.032289,0.0,0.0,0.0,0.0,35.868003,67.839641,150.661777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4,72.7,161.4,0.0,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,-2.582299,-5.208179,-10.435653,-5.362983,-0.720221,0.0,0.0,291.40196,587.721771,1177.620857,605.190712,81.274026,0.0,0.0,22.892,46.171,92.512,47.543,6.385,0.0,0.0,0.322,0.65,1.303,0.67,0.09,0.0,0.0,269.225,542.993,1087.997,559.132,75.089,0.0,0.0,129.0,260.1,521.2,267.8,36.0,0.0,0.0,1.623086,3.273564,6.559255,3.370865,0.45269,0.0,0.0,-5.105595,-10.297355,-20.632858,-10.603425,-1.423986,0.0,0.0,63.81881,128.714659,257.906164,132.540464,17.799508,0.0,0.0,2.2473,4.532527,9.081845,4.667248,0.626788,0.0,0.0,0.006448,0.013006,0.02606,0.013392,0.001799,0.0,0.0,29.988721,60.483547,121.191166,62.281309,8.364062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,65.0,130.3,67.0,9.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,-2.582299,-5.208179,-10.435653,-5.362983,-0.720221,0.0,0.0,291.40196,587.721771,1177.620857,605.190712,81.274026,0.0,0.0,22.892,46.171,92.512,47.543,6.385,0.0,0.0,0.322,0.65,1.303,0.67,0.09,0.0,0.0,269.225,542.993,1087.997,559.132,75.089,0.0,0.0,129.0,260.1,521.2,267.8,36.0,0.0,0.0,1.623086,3.273564,6.559255,3.370865,0.45269,0.0,0.0,-5.105595,-10.297355,-20.632858,-10.603425,-1.423986,0.0,0.0,63.81881,128.714659,257.906164,132.540464,17.799508,0.0,0.0,2.2473,4.532527,9.081845,4.667248,0.626788,0.0,0.0,0.006448,0.013006,0.02606,0.013392,0.001799,0.0,0.0,29.988721,60.483547,121.191166,62.281309,8.364062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,65.0,130.3,67.0,9.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,-8.01508,-21.941163,-44.847262,-6.661168,0.0,0.0,0.0,297.312488,813.888536,1663.570587,247.090273,0.0,0.0,0.0,23.892,65.404,133.684,19.856,0.0,0.0,0.0,0.323,0.884,1.807,0.268,0.0,0.0,0.0,274.434,751.258,1535.556,228.076,0.0,0.0,0.0,129.1,353.5,722.6,107.3,0.0,0.0,0.0,2.916747,7.98455,16.320249,2.424048,0.0,0.0,0.0,-3.661592,-10.023554,-20.487928,-3.043074,0.0,0.0,0.0,63.833937,174.744457,357.173896,53.051067,0.0,0.0,0.0,1.853235,5.073203,10.369518,1.540185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.42986,83.301292,170.266042,25.289629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,88.4,180.7,26.8,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,-8.01508,-21.941163,-44.847262,-6.661168,0.0,0.0,0.0,297.312488,813.888536,1663.570587,247.090273,0.0,0.0,0.0,23.892,65.404,133.684,19.856,0.0,0.0,0.0,0.323,0.884,1.807,0.268,0.0,0.0,0.0,274.434,751.258,1535.556,228.076,0.0,0.0,0.0,129.1,353.5,722.6,107.3,0.0,0.0,0.0,2.916747,7.98455,16.320249,2.424048,0.0,0.0,0.0,-3.661592,-10.023554,-20.487928,-3.043074,0.0,0.0,0.0,63.833937,174.744457,357.173896,53.051067,0.0,0.0,0.0,1.853235,5.073203,10.369518,1.540185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.42986,83.301292,170.266042,25.289629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,88.4,180.7,26.8,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,-6.741185,-18.448142,-33.012323,-31.071013,-25.420616,-5.685496,0.0,293.791779,804.000022,1438.730687,1354.125214,1107.871769,247.783162,0.0,22.394,61.284,109.665,103.216,84.446,18.887,0.0,0.32,0.875,1.567,1.475,1.206,0.27,0.0,271.605,743.284,1330.081,1251.865,1024.208,229.071,0.0,128.0,350.2,626.7,589.8,482.5,107.9,0.0,3.870615,10.592449,18.954826,17.840176,14.595864,3.264466,0.0,-2.233625,-6.112611,-10.938309,-10.295074,-8.422871,-1.883833,0.0,62.934998,172.229938,308.199615,290.075741,237.32423,53.079201,0.0,2.194596,6.005802,10.747178,10.115183,8.275694,1.850916,0.0,0.006398,0.01751,0.031333,0.02949,0.024127,0.005396,0.0,29.787002,81.516066,145.870227,137.292235,112.325057,25.122274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,87.5,156.7,147.5,120.6,27.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,-6.741185,-18.448142,-33.012323,-31.071013,-25.420616,-5.685496,0.0,293.791779,804.000022,1438.730687,1354.125214,1107.871769,247.783162,0.0,22.394,61.284,109.665,103.216,84.446,18.887,0.0,0.32,0.875,1.567,1.475,1.206,0.27,0.0,271.605,743.284,1330.081,1251.865,1024.208,229.071,0.0,128.0,350.2,626.7,589.8,482.5,107.9,0.0,3.870615,10.592449,18.954826,17.840176,14.595864,3.264466,0.0,-2.233625,-6.112611,-10.938309,-10.295074,-8.422871,-1.883833,0.0,62.934998,172.229938,308.199615,290.075741,237.32423,53.079201,0.0,2.194596,6.005802,10.747178,10.115183,8.275694,1.850916,0.0,0.006398,0.01751,0.031333,0.02949,0.024127,0.005396,0.0,29.787002,81.516066,145.870227,137.292235,112.325057,25.122274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,87.5,156.7,147.5,120.6,27.0,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,-6.814975,-16.59031,-30.64814,-47.620429,-47.629585,-10.655054,0.0,316.070437,769.438823,1421.424247,2208.578787,2209.003441,494.168708,0.0,24.149,58.789,108.604,168.747,168.78,37.757,0.0,0.345,0.84,1.551,2.411,2.411,0.539,0.0,292.208,711.349,1314.112,2041.84,2042.232,456.861,0.0,103.5,252.0,465.4,723.2,723.3,161.8,0.0,4.317577,10.510668,19.416902,30.169569,30.17537,6.75043,0.0,-2.968658,-7.226871,-13.350574,-20.743839,-20.747827,-4.641426,0.0,67.946207,165.407591,305.566022,474.781991,474.873279,106.232299,0.0,1.721511,4.19083,7.741937,12.029257,12.03157,2.691542,0.0,0.00345,0.008398,0.015515,0.024107,0.024111,0.005394,0.0,32.774256,79.785332,147.391582,229.013908,229.057941,51.241779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,84.0,155.1,241.1,241.1,53.9,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,-6.814975,-16.59031,-30.64814,-47.620429,-47.629585,-10.655054,0.0,316.070437,769.438823,1421.424247,2208.578787,2209.003441,494.168708,0.0,24.149,58.789,108.604,168.747,168.78,37.757,0.0,0.345,0.84,1.551,2.411,2.411,0.539,0.0,292.208,711.349,1314.112,2041.84,2042.232,456.861,0.0,103.5,252.0,465.4,723.2,723.3,161.8,0.0,4.317577,10.510668,19.416902,30.169569,30.17537,6.75043,0.0,-2.968658,-7.226871,-13.350574,-20.743839,-20.747827,-4.641426,0.0,67.946207,165.407591,305.566022,474.781991,474.873279,106.232299,0.0,1.721511,4.19083,7.741937,12.029257,12.03157,2.691542,0.0,0.00345,0.008398,0.015515,0.024107,0.024111,0.005394,0.0,32.774256,79.785332,147.391582,229.013908,229.057941,51.241779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,84.0,155.1,241.1,241.1,53.9,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,-0.936835,-1.75909,-3.459034,-2.722163,0.0,0.0,0.0,306.698208,575.885568,1132.407878,891.173566,0.0,0.0,0.0,25.274,47.456,93.317,73.438,0.0,0.0,0.0,0.342,0.641,1.261,0.992,0.0,0.0,0.0,282.451,530.356,1042.88,820.718,0.0,0.0,0.0,102.5,192.4,378.3,297.7,0.0,0.0,0.0,2.052635,3.854222,7.578852,5.964346,0.0,0.0,0.0,-4.124738,-7.744999,-15.229584,-11.98526,0.0,0.0,0.0,67.523504,126.788519,249.313971,196.203175,0.0,0.0,0.0,2.739124,5.143238,10.113543,7.959078,0.0,0.0,0.0,0.003415,0.006413,0.01261,0.009924,0.0,0.0,0.0,31.407711,58.974089,115.965265,91.261445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,64.1,126.1,99.2,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,-0.936835,-1.75909,-3.459034,-2.722163,0.0,0.0,0.0,306.698208,575.885568,1132.407878,891.173566,0.0,0.0,0.0,25.274,47.456,93.317,73.438,0.0,0.0,0.0,0.342,0.641,1.261,0.992,0.0,0.0,0.0,282.451,530.356,1042.88,820.718,0.0,0.0,0.0,102.5,192.4,378.3,297.7,0.0,0.0,0.0,2.052635,3.854222,7.578852,5.964346,0.0,0.0,0.0,-4.124738,-7.744999,-15.229584,-11.98526,0.0,0.0,0.0,67.523504,126.788519,249.313971,196.203175,0.0,0.0,0.0,2.739124,5.143238,10.113543,7.959078,0.0,0.0,0.0,0.003415,0.006413,0.01261,0.009924,0.0,0.0,0.0,31.407711,58.974089,115.965265,91.261445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,64.1,126.1,99.2,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,-7.312069,-16.87454,-28.376291,-24.956251,0.0,0.0,0.0,299.959574,692.236298,1164.067215,1023.768517,0.0,0.0,0.0,24.187,55.819,93.865,82.552,0.0,0.0,0.0,0.654,1.509,2.537,2.231,0.0,0.0,0.0,276.519,638.141,1073.101,943.766,0.0,0.0,0.0,130.7,301.7,507.4,446.2,0.0,0.0,0.0,2.427878,5.602972,9.421979,8.286399,0.0,0.0,0.0,-3.542126,-8.174395,-13.746094,-12.089352,0.0,0.0,0.0,64.348236,148.500626,249.719223,219.621922,0.0,0.0,0.0,2.033037,4.691772,7.889702,6.938799,0.0,0.0,0.0,0.003269,0.007543,0.012684,0.011156,0.0,0.0,0.0,30.652445,70.73865,118.954385,104.617459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,75.4,126.8,111.6,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,-7.312069,-16.87454,-28.376291,-24.956251,0.0,0.0,0.0,299.959574,692.236298,1164.067215,1023.768517,0.0,0.0,0.0,24.187,55.819,93.865,82.552,0.0,0.0,0.0,0.654,1.509,2.537,2.231,0.0,0.0,0.0,276.519,638.141,1073.101,943.766,0.0,0.0,0.0,130.7,301.7,507.4,446.2,0.0,0.0,0.0,2.427878,5.602972,9.421979,8.286399,0.0,0.0,0.0,-3.542126,-8.174395,-13.746094,-12.089352,0.0,0.0,0.0,64.348236,148.500626,249.719223,219.621922,0.0,0.0,0.0,2.033037,4.691772,7.889702,6.938799,0.0,0.0,0.0,0.003269,0.007543,0.012684,0.011156,0.0,0.0,0.0,30.652445,70.73865,118.954385,104.617459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,75.4,126.8,111.6,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,-8.015009,-21.970038,-45.180891,-26.808371,0.0,0.0,0.0,297.619683,815.808879,1677.692675,995.469691,0.0,0.0,0.0,23.58,64.636,132.922,78.87,0.0,0.0,0.0,0.323,0.885,1.821,1.08,0.0,0.0,0.0,274.887,753.496,1549.548,919.434,0.0,0.0,0.0,129.2,354.2,728.3,432.2,0.0,0.0,0.0,3.06898,8.412418,17.299949,10.265036,0.0,0.0,0.0,-3.445294,-9.443938,-19.421246,-11.523721,0.0,0.0,0.0,63.836466,174.982901,359.848414,213.518361,0.0,0.0,0.0,1.75075,4.799001,9.869038,5.855857,0.0,0.0,0.0,0.00323,0.008854,0.018209,0.010804,0.0,0.0,0.0,30.544444,83.72574,172.180108,102.16417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,88.5,182.1,108.0,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,-8.015009,-21.970038,-45.180891,-26.808371,0.0,0.0,0.0,297.619683,815.808879,1677.692675,995.469691,0.0,0.0,0.0,23.58,64.636,132.922,78.87,0.0,0.0,0.0,0.323,0.885,1.821,1.08,0.0,0.0,0.0,274.887,753.496,1549.548,919.434,0.0,0.0,0.0,129.2,354.2,728.3,432.2,0.0,0.0,0.0,3.06898,8.412418,17.299949,10.265036,0.0,0.0,0.0,-3.445294,-9.443938,-19.421246,-11.523721,0.0,0.0,0.0,63.836466,174.982901,359.848414,213.518361,0.0,0.0,0.0,1.75075,4.799001,9.869038,5.855857,0.0,0.0,0.0,0.00323,0.008854,0.018209,0.010804,0.0,0.0,0.0,30.544444,83.72574,172.180108,102.16417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3,88.5,182.1,108.0,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-no2_1_smi1_1_s_1,-4.168621,-8.384718,-10.180682,-15.331295,-11.533544,-2.580229,0.0,394.183025,792.855398,962.681021,1449.720845,1090.607141,243.985404,0.0,31.346,63.05,76.554,115.285,86.727,19.402,0.0,0.871,1.751,2.127,3.202,2.409,0.539,0.0,363.965,732.076,888.883,1338.586,1007.002,225.282,0.0,174.1,350.3,425.3,640.5,481.8,107.8,0.0,3.552144,7.144743,8.675111,13.064025,9.827905,2.198652,0.0,-5.786002,-11.637901,-14.13068,-21.279677,-16.008439,-3.581331,0.0,85.880115,172.738319,209.737995,315.848693,237.609083,53.156766,0.0,3.413262,6.865398,8.335932,12.553248,9.443654,2.112689,0.0,0.008707,0.017514,0.021265,0.032024,0.024091,0.00539,0.0,40.114538,80.685941,97.968462,147.532691,110.987027,24.829486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,87.6,106.3,160.1,120.5,26.9,0.0
