id,qnat-0_MA_AA,qnat-1_MA_AA,qnat-2_MA_AA,qnat-3_MA_AA,qnat-4_MA_AA,qnat-5_MA_AA,qnat-6_MA_AA,Vnat-0_MA_AA,Vnat-1_MA_AA,Vnat-2_MA_AA,Vnat-3_MA_AA,Vnat-4_MA_AA,Vnat-5_MA_AA,Vnat-6_MA_AA,Ns-0_MA_AA,Ns-1_MA_AA,Ns-2_MA_AA,Ns-3_MA_AA,Ns-4_MA_AA,Ns-5_MA_AA,Ns-6_MA_AA,Np-0_MA_AA,Np-1_MA_AA,Np-2_MA_AA,Np-3_MA_AA,Np-4_MA_AA,Np-5_MA_AA,Np-6_MA_AA,Nd-0_MA_AA,Nd-1_MA_AA,Nd-2_MA_AA,Nd-3_MA_AA,Nd-4_MA_AA,Nd-5_MA_AA,Nd-6_MA_AA,Nlp-0_MA_AA,Nlp-1_MA_AA,Nlp-2_MA_AA,Nlp-3_MA_AA,Nlp-4_MA_AA,Nlp-5_MA_AA,Nlp-6_MA_AA,LPde-0_MA_AA,LPde-1_MA_AA,LPde-2_MA_AA,LPde-3_MA_AA,LPde-4_MA_AA,LPde-5_MA_AA,LPde-6_MA_AA,LPe-0_MA_AA,LPe-1_MA_AA,LPe-2_MA_AA,LPe-3_MA_AA,LPe-4_MA_AA,LPe-5_MA_AA,LPe-6_MA_AA,LPocc-0_MA_AA,LPocc-1_MA_AA,LPocc-2_MA_AA,LPocc-3_MA_AA,LPocc-4_MA_AA,LPocc-5_MA_AA,LPocc-6_MA_AA,LPs-0_MA_AA,LPs-1_MA_AA,LPs-2_MA_AA,LPs-3_MA_AA,LPs-4_MA_AA,LPs-5_MA_AA,LPs-6_MA_AA,LPp-0_MA_AA,LPp-1_MA_AA,LPp-2_MA_AA,LPp-3_MA_AA,LPp-4_MA_AA,LPp-5_MA_AA,LPp-6_MA_AA,LPd-0_MA_AA,LPd-1_MA_AA,LPd-2_MA_AA,LPd-3_MA_AA,LPd-4_MA_AA,LPd-5_MA_AA,LPd-6_MA_AA,Nlv-0_MA_AA,Nlv-1_MA_AA,Nlv-2_MA_AA,Nlv-3_MA_AA,Nlv-4_MA_AA,Nlv-5_MA_AA,Nlv-6_MA_AA,LVde-0_MA_AA,LVde-1_MA_AA,LVde-2_MA_AA,LVde-3_MA_AA,LVde-4_MA_AA,LVde-5_MA_AA,LVde-6_MA_AA,LVe-0_MA_AA,LVe-1_MA_AA,LVe-2_MA_AA,LVe-3_MA_AA,LVe-4_MA_AA,LVe-5_MA_AA,LVe-6_MA_AA,LVocc-0_MA_AA,LVocc-1_MA_AA,LVocc-2_MA_AA,LVocc-3_MA_AA,LVocc-4_MA_AA,LVocc-5_MA_AA,LVocc-6_MA_AA,LVs-0_MA_AA,LVs-1_MA_AA,LVs-2_MA_AA,LVs-3_MA_AA,LVs-4_MA_AA,LVs-5_MA_AA,LVs-6_MA_AA,LVp-0_MA_AA,LVp-1_MA_AA,LVp-2_MA_AA,LVp-3_MA_AA,LVp-4_MA_AA,LVp-5_MA_AA,LVp-6_MA_AA,LVd-0_MA_AA,LVd-1_MA_AA,LVd-2_MA_AA,LVd-3_MA_AA,LVd-4_MA_AA,LVd-5_MA_AA,LVd-6_MA_AA,I-0_MA_AA,I-1_MA_AA,I-2_MA_AA,I-3_MA_AA,I-4_MA_AA,I-5_MA_AA,I-6_MA_AA
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.005697,-0.027509,0.169915,0.215846,-0.363952,0.0,0.0,69.177147,153.907773,226.186184,322.198785,133.94705,0.0,0.0,0.548,3.796,4.447,6.912,11.921,0.0,0.0,0.0,0.135,0.212,0.295,0.0,0.0,0.0,69.222,0.25,0.083,0.0,0.0,0.0,0.0,16.0,20.0,8.0,0.0,0.0,0.0,0.0,0.008114,0.034942,0.0,0.0,0.0,0.0,0.0,0.005788,0.024539,0.03261,0.0,0.0,0.0,0.0,3.845325,6.741099,6.188974,0.0,0.0,0.0,0.0,0.0064,0.03108,0.0,0.0,0.0,0.0,0.0,0.0,0.000161,0.0002,0.0,0.0,0.0,0.0,0.8464,9.2e-05,0.000184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,9.0,21.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.005697,-0.027509,0.169915,0.215846,-0.363952,0.0,0.0,69.177147,153.907773,226.186184,322.198785,133.94705,0.0,0.0,0.548,3.796,4.447,6.912,11.921,0.0,0.0,0.0,0.135,0.212,0.295,0.0,0.0,0.0,69.222,0.25,0.083,0.0,0.0,0.0,0.0,16.0,20.0,8.0,0.0,0.0,0.0,0.0,0.008114,0.034942,0.0,0.0,0.0,0.0,0.0,0.005788,0.024539,0.03261,0.0,0.0,0.0,0.0,3.845325,6.741099,6.188974,0.0,0.0,0.0,0.0,0.0064,0.03108,0.0,0.0,0.0,0.0,0.0,0.0,0.000161,0.0002,0.0,0.0,0.0,0.0,0.8464,9.2e-05,0.000184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,9.0,21.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,0.007331,0.019707,-0.210287,-0.173904,0.357153,0.0,0.0,66.48315,151.953623,223.396436,284.668869,112.20807,0.0,0.0,0.548,3.818,4.573,6.556,10.19,0.0,0.0,0.0,0.136,0.213,0.261,0.0,0.0,0.0,66.422,0.244,0.082,0.0,0.0,0.0,0.0,9.0,15.0,9.0,0.0,0.0,0.0,0.0,0.006991,0.047874,0.0,0.0,0.0,0.0,0.0,0.006626,0.029511,0.055792,0.0,0.0,0.0,0.0,3.880979,6.656461,9.593682,0.0,0.0,0.0,0.0,0.008446,0.035841,0.034049,0.0,0.0,0.0,0.0,0.0,0.000161,0.000263,0.0,0.0,0.0,0.0,0.824464,9.1e-05,0.00118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,9.0,18.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-hicn_1_fluoride_1_smi1_1_s_1,0.007331,0.019707,-0.210287,-0.173904,0.357153,0.0,0.0,66.48315,151.953623,223.396436,284.668869,112.20807,0.0,0.0,0.548,3.818,4.573,6.556,10.19,0.0,0.0,0.0,0.136,0.213,0.261,0.0,0.0,0.0,66.422,0.244,0.082,0.0,0.0,0.0,0.0,9.0,15.0,9.0,0.0,0.0,0.0,0.0,0.006991,0.047874,0.0,0.0,0.0,0.0,0.0,0.006626,0.029511,0.055792,0.0,0.0,0.0,0.0,3.880979,6.656461,9.593682,0.0,0.0,0.0,0.0,0.008446,0.035841,0.034049,0.0,0.0,0.0,0.0,0.0,0.000161,0.000263,0.0,0.0,0.0,0.0,0.824464,9.1e-05,0.00118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,9.0,18.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.050729,-0.281936,0.899192,0.474165,-1.142155,0.0,0.0,84.496357,143.294016,320.853852,376.822339,154.975543,0.0,0.0,0.518,3.341,5.71,9.965,12.146,0.0,0.0,0.0,0.11,0.27,0.272,0.0,0.0,0.0,72.08,0.424,0.0,0.0,0.0,0.0,0.0,16.0,8.0,4.0,0.0,0.0,0.0,0.0,0.027682,0.0,0.0,0.0,0.0,0.0,0.0,1.8e-05,0.000902,0.000891,0.0,0.0,0.0,0.0,3.85329,5.698315,3.201797,0.0,0.0,0.0,0.0,0.003648,0.054209,6e-06,0.0,0.0,0.0,0.0,0.0,0.00011,0.0001,0.0,0.0,0.0,0.0,0.88266,0.0,9.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,15.0,22.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.050729,-0.281936,0.899192,0.474165,-1.142155,0.0,0.0,84.496357,143.294016,320.853852,376.822339,154.975543,0.0,0.0,0.518,3.341,5.71,9.965,12.146,0.0,0.0,0.0,0.11,0.27,0.272,0.0,0.0,0.0,72.08,0.424,0.0,0.0,0.0,0.0,0.0,16.0,8.0,4.0,0.0,0.0,0.0,0.0,0.027682,0.0,0.0,0.0,0.0,0.0,0.0,1.8e-05,0.000902,0.000891,0.0,0.0,0.0,0.0,3.85329,5.698315,3.201797,0.0,0.0,0.0,0.0,0.003648,0.054209,6e-06,0.0,0.0,0.0,0.0,0.0,0.00011,0.0001,0.0,0.0,0.0,0.0,0.88266,0.0,9.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,15.0,22.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,0.022046,-0.024334,0.130309,0.194476,-0.068691,-0.14896,-0.104848,83.012325,243.00943,189.181084,320.527392,322.638436,163.417871,20.822895,0.548,5.417,3.485,6.764,9.405,6.061,1.687,0.0,0.194,0.161,0.261,0.228,0.098,0.0,70.56,0.504,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.003593,0.021371,0.0,0.0,0.0,0.0,0.0,0.023083,0.149969,0.0,0.0,0.0,0.0,0.0,3.888232,11.00777,0.0,0.0,0.0,0.0,0.0,0.0053,0.05709,0.0,0.0,0.0,0.0,0.0,0.0,0.000443,0.0,0.0,0.0,0.0,0.0,0.859514,0.000649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,10.0,15.0,10.0,3.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,0.022046,-0.024334,0.130309,0.194476,-0.068691,-0.14896,-0.104848,83.012325,243.00943,189.181084,320.527392,322.638436,163.417871,20.822895,0.548,5.417,3.485,6.764,9.405,6.061,1.687,0.0,0.194,0.161,0.261,0.228,0.098,0.0,70.56,0.504,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.003593,0.021371,0.0,0.0,0.0,0.0,0.0,0.023083,0.149969,0.0,0.0,0.0,0.0,0.0,3.888232,11.00777,0.0,0.0,0.0,0.0,0.0,0.0053,0.05709,0.0,0.0,0.0,0.0,0.0,0.0,0.000443,0.0,0.0,0.0,0.0,0.0,0.859514,0.000649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,10.0,15.0,10.0,3.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,4.6e-05,-0.001287,-0.019127,0.011454,0.008914,0.0,0.0,79.757402,179.03794,256.479612,198.554288,32.724764,0.0,0.0,0.504,3.884,5.162,8.137,2.606,0.0,0.0,0.001,0.439,0.646,0.324,0.0,0.0,0.0,68.062,0.578,0.165,0.0,0.0,0.0,0.0,9.0,15.0,3.0,0.0,0.0,0.0,0.0,0.003095,0.018781,0.0,0.0,0.0,0.0,0.0,0.014061,0.043259,0.024814,0.0,0.0,0.0,0.0,3.91561,6.370596,3.243949,0.0,0.0,0.0,0.0,0.007022,0.0,0.016819,0.0,0.0,0.0,0.0,0.0,0.0002,8e-05,0.0,0.0,0.0,0.0,0.839239,0.001008,0.000824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,14.0,5.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,4.6e-05,-0.001287,-0.019127,0.011454,0.008914,0.0,0.0,79.757402,179.03794,256.479612,198.554288,32.724764,0.0,0.0,0.504,3.884,5.162,8.137,2.606,0.0,0.0,0.001,0.439,0.646,0.324,0.0,0.0,0.0,68.062,0.578,0.165,0.0,0.0,0.0,0.0,9.0,15.0,3.0,0.0,0.0,0.0,0.0,0.003095,0.018781,0.0,0.0,0.0,0.0,0.0,0.014061,0.043259,0.024814,0.0,0.0,0.0,0.0,3.91561,6.370596,3.243949,0.0,0.0,0.0,0.0,0.007022,0.0,0.016819,0.0,0.0,0.0,0.0,0.0,0.0002,8e-05,0.0,0.0,0.0,0.0,0.839239,0.001008,0.000824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,14.0,5.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,0.011554,-0.040163,0.374054,-0.343813,-0.001634,0.0,0.0,69.766094,162.805733,245.425324,139.660985,58.141599,0.0,0.0,0.518,4.039,5.602,7.668,2.102,0.0,0.0,0.0,0.279,0.434,0.122,0.081,0.0,0.0,70.057,0.335,0.084,0.0,0.084,0.0,0.0,9.0,12.0,3.0,0.0,3.0,0.0,0.0,0.003307,0.013432,0.0,0.0,0.0,0.0,0.0,0.021322,0.069158,0.041439,0.0,0.038054,0.0,0.0,3.898413,6.971827,3.353961,0.0,3.784133,0.0,0.0,0.00483,0.017521,0.024735,0.0,0.020565,0.0,0.0,0.0,0.000175,6.4e-05,0.0,7e-05,0.0,0.0,0.865644,0.000558,0.001023,0.0,0.00093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,14.0,3.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,0.011554,-0.040163,0.374054,-0.343813,-0.001634,0.0,0.0,69.766094,162.805733,245.425324,139.660985,58.141599,0.0,0.0,0.518,4.039,5.602,7.668,2.102,0.0,0.0,0.0,0.279,0.434,0.122,0.081,0.0,0.0,70.057,0.335,0.084,0.0,0.084,0.0,0.0,9.0,12.0,3.0,0.0,3.0,0.0,0.0,0.003307,0.013432,0.0,0.0,0.0,0.0,0.0,0.021322,0.069158,0.041439,0.0,0.038054,0.0,0.0,3.898413,6.971827,3.353961,0.0,3.784133,0.0,0.0,0.00483,0.017521,0.024735,0.0,0.020565,0.0,0.0,0.0,0.000175,6.4e-05,0.0,7e-05,0.0,0.0,0.865644,0.000558,0.001023,0.0,0.00093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,14.0,3.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.000783,-0.001979,0.080038,-0.045928,-0.026278,-0.006637,0.0,80.871171,168.970248,285.5099,245.090861,72.227793,6.834648,0.0,0.49,3.549,5.271,9.17,3.332,0.532,0.0,0.0,0.138,0.243,0.142,0.033,0.0,0.0,69.222,0.416,0.083,0.166,0.0,0.0,0.0,16.0,8.0,0.0,12.0,0.0,0.0,0.0,0.007674,0.0,0.0,0.024433,0.0,0.0,0.0,0.016091,0.076053,0.0,0.019247,0.0,0.0,0.0,3.90845,6.686107,0.0,3.226293,0.0,0.0,0.0,0.005041,0.042344,0.0,0.0,0.0,0.0,0.0,0.0,0.000281,0.0,0.0002,0.0,0.0,0.0,0.862669,9.3e-05,0.0,0.001765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,15.0,6.0,1.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.000783,-0.001979,0.080038,-0.045928,-0.026278,-0.006637,0.0,80.871171,168.970248,285.5099,245.090861,72.227793,6.834648,0.0,0.49,3.549,5.271,9.17,3.332,0.532,0.0,0.0,0.138,0.243,0.142,0.033,0.0,0.0,69.222,0.416,0.083,0.166,0.0,0.0,0.0,16.0,8.0,0.0,12.0,0.0,0.0,0.0,0.007674,0.0,0.0,0.024433,0.0,0.0,0.0,0.016091,0.076053,0.0,0.019247,0.0,0.0,0.0,3.90845,6.686107,0.0,3.226293,0.0,0.0,0.0,0.005041,0.042344,0.0,0.0,0.0,0.0,0.0,0.0,0.000281,0.0,0.0002,0.0,0.0,0.0,0.862669,9.3e-05,0.0,0.001765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,15.0,6.0,1.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,0.014038,-0.070722,0.159273,0.155061,-0.054584,-0.119353,-0.083712,82.240231,183.667166,246.768123,319.012718,321.166974,162.619034,20.721933,0.533,4.095,4.687,6.672,9.271,5.979,1.664,0.0,0.295,0.418,0.523,0.456,0.195,0.0,70.057,0.418,0.084,0.0,0.0,0.0,0.0,16.0,20.0,4.0,0.0,0.0,0.0,0.0,0.004232,0.024514,0.0,0.0,0.0,0.0,0.0,0.02155,0.073912,0.071227,0.0,0.0,0.0,0.0,3.883028,7.135483,3.893629,0.0,0.0,0.0,0.0,0.005388,0.017873,0.039614,0.0,0.0,0.0,0.0,0.0,0.000351,9.2e-05,0.0,0.0,0.0,0.0,0.858402,0.000185,0.000371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,10.0,15.0,10.0,3.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,0.014038,-0.070722,0.159273,0.155061,-0.054584,-0.119353,-0.083712,82.240231,183.667166,246.768123,319.012718,321.166974,162.619034,20.721933,0.533,4.095,4.687,6.672,9.271,5.979,1.664,0.0,0.295,0.418,0.523,0.456,0.195,0.0,70.057,0.418,0.084,0.0,0.0,0.0,0.0,16.0,20.0,4.0,0.0,0.0,0.0,0.0,0.004232,0.024514,0.0,0.0,0.0,0.0,0.0,0.02155,0.073912,0.071227,0.0,0.0,0.0,0.0,3.883028,7.135483,3.893629,0.0,0.0,0.0,0.0,0.005388,0.017873,0.039614,0.0,0.0,0.0,0.0,0.0,0.000351,9.2e-05,0.0,0.0,0.0,0.0,0.858402,0.000185,0.000371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,10.0,15.0,10.0,3.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.058095,-0.340368,0.953869,0.393872,-1.065476,0.0,0.0,84.792052,141.871109,330.30397,336.400482,133.714433,0.0,0.0,0.548,3.471,6.231,9.442,10.737,0.0,0.0,0.0,0.108,0.275,0.238,0.0,0.0,0.0,72.08,0.424,0.085,0.0,0.0,0.0,0.0,16.0,8.0,8.0,0.0,0.0,0.0,0.0,0.022889,0.0,0.0,0.0,0.0,0.0,0.0,0.00095,0.00732,0.021415,0.0,0.0,0.0,0.0,3.857689,5.69263,7.089321,0.0,0.0,0.0,0.0,0.003672,0.053667,0.033015,0.0,0.0,0.0,0.0,0.0,0.000223,0.000291,0.0,0.0,0.0,0.0,0.882284,9.4e-05,0.000658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,14.0,19.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.058095,-0.340368,0.953869,0.393872,-1.065476,0.0,0.0,84.792052,141.871109,330.30397,336.400482,133.714433,0.0,0.0,0.548,3.471,6.231,9.442,10.737,0.0,0.0,0.0,0.108,0.275,0.238,0.0,0.0,0.0,72.08,0.424,0.085,0.0,0.0,0.0,0.0,16.0,8.0,8.0,0.0,0.0,0.0,0.0,0.022889,0.0,0.0,0.0,0.0,0.0,0.0,0.00095,0.00732,0.021415,0.0,0.0,0.0,0.0,3.857689,5.69263,7.089321,0.0,0.0,0.0,0.0,0.003672,0.053667,0.033015,0.0,0.0,0.0,0.0,0.0,0.000223,0.000291,0.0,0.0,0.0,0.0,0.882284,9.4e-05,0.000658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,14.0,19.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.000863,-0.000459,0.054358,0.040391,-0.095153,0.0,0.0,80.785402,169.344047,275.977611,379.903069,96.355346,0.0,0.0,0.504,3.656,5.105,10.991,7.618,0.0,0.0,0.0,0.138,0.236,0.268,0.0,0.0,0.0,69.056,0.416,0.249,0.249,0.0,0.0,0.0,16.0,8.0,0.0,20.0,0.0,0.0,0.0,0.008409,0.0,0.0,0.03926,0.0,0.0,0.0,0.010276,0.060789,0.0,0.049741,0.0,0.0,0.0,3.906789,6.67429,0.0,6.758214,0.0,0.0,0.0,0.005852,0.062348,0.0,1.5e-05,0.0,0.0,0.0,0.0,0.000237,0.0,0.0004,0.0,0.0,0.0,0.852483,9.2e-05,0.0,0.002031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,16.0,14.0,0.0,0.0
