id,qnat-0_FA_AA,qnat-1_FA_AA,qnat-2_FA_AA,qnat-3_FA_AA,qnat-4_FA_AA,qnat-5_FA_AA,qnat-6_FA_AA,Vnat-0_FA_AA,Vnat-1_FA_AA,Vnat-2_FA_AA,Vnat-3_FA_AA,Vnat-4_FA_AA,Vnat-5_FA_AA,Vnat-6_FA_AA,Ns-0_FA_AA,Ns-1_FA_AA,Ns-2_FA_AA,Ns-3_FA_AA,Ns-4_FA_AA,Ns-5_FA_AA,Ns-6_FA_AA,Np-0_FA_AA,Np-1_FA_AA,Np-2_FA_AA,Np-3_FA_AA,Np-4_FA_AA,Np-5_FA_AA,Np-6_FA_AA,Nd-0_FA_AA,Nd-1_FA_AA,Nd-2_FA_AA,Nd-3_FA_AA,Nd-4_FA_AA,Nd-5_FA_AA,Nd-6_FA_AA,Nlp-0_FA_AA,Nlp-1_FA_AA,Nlp-2_FA_AA,Nlp-3_FA_AA,Nlp-4_FA_AA,Nlp-5_FA_AA,Nlp-6_FA_AA,LPde-0_FA_AA,LPde-1_FA_AA,LPde-2_FA_AA,LPde-3_FA_AA,LPde-4_FA_AA,LPde-5_FA_AA,LPde-6_FA_AA,LPe-0_FA_AA,LPe-1_FA_AA,LPe-2_FA_AA,LPe-3_FA_AA,LPe-4_FA_AA,LPe-5_FA_AA,LPe-6_FA_AA,LPocc-0_FA_AA,LPocc-1_FA_AA,LPocc-2_FA_AA,LPocc-3_FA_AA,LPocc-4_FA_AA,LPocc-5_FA_AA,LPocc-6_FA_AA,LPs-0_FA_AA,LPs-1_FA_AA,LPs-2_FA_AA,LPs-3_FA_AA,LPs-4_FA_AA,LPs-5_FA_AA,LPs-6_FA_AA,LPp-0_FA_AA,LPp-1_FA_AA,LPp-2_FA_AA,LPp-3_FA_AA,LPp-4_FA_AA,LPp-5_FA_AA,LPp-6_FA_AA,LPd-0_FA_AA,LPd-1_FA_AA,LPd-2_FA_AA,LPd-3_FA_AA,LPd-4_FA_AA,LPd-5_FA_AA,LPd-6_FA_AA,Nlv-0_FA_AA,Nlv-1_FA_AA,Nlv-2_FA_AA,Nlv-3_FA_AA,Nlv-4_FA_AA,Nlv-5_FA_AA,Nlv-6_FA_AA,LVde-0_FA_AA,LVde-1_FA_AA,LVde-2_FA_AA,LVde-3_FA_AA,LVde-4_FA_AA,LVde-5_FA_AA,LVde-6_FA_AA,LVe-0_FA_AA,LVe-1_FA_AA,LVe-2_FA_AA,LVe-3_FA_AA,LVe-4_FA_AA,LVe-5_FA_AA,LVe-6_FA_AA,LVocc-0_FA_AA,LVocc-1_FA_AA,LVocc-2_FA_AA,LVocc-3_FA_AA,LVocc-4_FA_AA,LVocc-5_FA_AA,LVocc-6_FA_AA,LVs-0_FA_AA,LVs-1_FA_AA,LVs-2_FA_AA,LVs-3_FA_AA,LVs-4_FA_AA,LVs-5_FA_AA,LVs-6_FA_AA,LVp-0_FA_AA,LVp-1_FA_AA,LVp-2_FA_AA,LVp-3_FA_AA,LVp-4_FA_AA,LVp-5_FA_AA,LVp-6_FA_AA,LVd-0_FA_AA,LVd-1_FA_AA,LVd-2_FA_AA,LVd-3_FA_AA,LVd-4_FA_AA,LVd-5_FA_AA,LVd-6_FA_AA,I-0_FA_AA,I-1_FA_AA,I-2_FA_AA,I-3_FA_AA,I-4_FA_AA,I-5_FA_AA,I-6_FA_AA
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,5.27924,-3.353806,-6.05884,2.978756,5.706924,1.709605,-6.41567,651.118581,1506.579703,2239.578991,2817.842465,3430.490861,3851.298471,3373.149564,44.695,95.819,165.614,212.743,258.233,319.524,354.72,325.13,589.385,856.013,1047.981,1483.6,1753.426,1461.157,69.391,0.834,0.334,0.335,0.002,0.0,0.0,31.0,30.0,18.0,22.0,16.0,4.0,0.0,0.170603,0.04436,0.0,0.01879,0.120047,0.0,0.0,0.31861,0.144009,0.381735,0.366216,0.119026,0.16518,0.0,16.504437,14.312919,19.15085,19.261671,6.899006,5.99676,0.0,0.224561,0.044254,0.054099,0.220553,2e-06,0.000142,0.0,2.88431,0.000676,2.772298,2.173949,1.987411,1.284914,0.0,0.861928,0.000371,0.002043,0.001486,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,104.0,174.0,238.0,274.0,338.0,410.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1,5.27924,-3.353806,-6.05884,2.978756,5.706924,1.709605,-6.41567,651.118581,1506.579703,2239.578991,2817.842465,3430.490861,3851.298471,3373.149564,44.695,95.819,165.614,212.743,258.233,319.524,354.72,325.13,589.385,856.013,1047.981,1483.6,1753.426,1461.157,69.391,0.834,0.334,0.335,0.002,0.0,0.0,31.0,30.0,18.0,22.0,16.0,4.0,0.0,0.170603,0.04436,0.0,0.01879,0.120047,0.0,0.0,0.31861,0.144009,0.381735,0.366216,0.119026,0.16518,0.0,16.504437,14.312919,19.15085,19.261671,6.899006,5.99676,0.0,0.224561,0.044254,0.054099,0.220553,2e-06,0.000142,0.0,2.88431,0.000676,2.772298,2.173949,1.987411,1.284914,0.0,0.861928,0.000371,0.002043,0.001486,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,104.0,174.0,238.0,274.0,338.0,410.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,3.300362,-2.107469,-0.864622,-0.164763,3.934558,-6.472617,0.120694,387.72324,881.908015,1352.643009,1445.829837,1341.311564,958.404648,274.971462,29.146,60.994,103.968,132.146,180.318,148.966,100.863,167.027,252.985,338.207,485.355,563.741,288.493,0.0,67.077,0.164,0.492,0.328,0.001,0.001,0.0,17.0,14.0,14.0,18.0,10.0,8.0,0.0,0.036429,0.0,0.0,0.033446,0.0,0.0,0.0,0.347937,0.165689,0.189122,0.450181,0.410775,0.319064,0.0,18.773058,18.698803,19.40661,24.054697,17.857805,12.884043,0.0,0.701026,0.685754,0.334239,0.636856,0.337779,0.000839,0.0,2.591608,0.447707,0.759048,2.546116,3.235826,2.315985,0.0,0.821382,0.0,0.003081,0.00145,1e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,58.0,104.0,136.0,190.0,146.0,138.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,3.300362,-2.107469,-0.864622,-0.164763,3.934558,-6.472617,0.120694,387.72324,881.908015,1352.643009,1445.829837,1341.311564,958.404648,274.971462,29.146,60.994,103.968,132.146,180.318,148.966,100.863,167.027,252.985,338.207,485.355,563.741,288.493,0.0,67.077,0.164,0.492,0.328,0.001,0.001,0.0,17.0,14.0,14.0,18.0,10.0,8.0,0.0,0.036429,0.0,0.0,0.033446,0.0,0.0,0.0,0.347937,0.165689,0.189122,0.450181,0.410775,0.319064,0.0,18.773058,18.698803,19.40661,24.054697,17.857805,12.884043,0.0,0.701026,0.685754,0.334239,0.636856,0.337779,0.000839,0.0,2.591608,0.447707,0.759048,2.546116,3.235826,2.315985,0.0,0.821382,0.0,0.003081,0.00145,1e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,58.0,104.0,136.0,190.0,146.0,138.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,6.401681,-12.082875,10.876291,-6.825946,6.612358,-7.306019,1.082167,377.420557,842.984232,1329.228714,1498.126627,1361.488328,962.406147,480.546006,27.201,60.18,95.243,133.053,173.233,137.584,109.511,162.976,234.795,334.618,537.48,538.148,303.073,122.417,70.059,0.837,0.168,0.001,0.0,0.0,0.0,19.0,16.0,10.0,4.0,0.0,0.0,0.0,0.01557,0.0,0.0,0.0,0.0,0.0,0.0,0.180582,0.054412,0.118272,0.237096,0.0,0.0,0.0,11.777872,12.632139,11.644952,10.602954,0.0,0.0,0.0,0.381696,0.097482,0.269734,0.466153,0.0,0.0,0.0,1.310022,0.00026,0.824695,1.731359,0.0,0.0,0.0,0.865273,0.000186,0.002046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007777,0.0,0.0,0.0,0.0,0.0,0.0,0.553878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,62.0,104.0,142.0,202.0,160.0,162.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,6.401681,-12.082875,10.876291,-6.825946,6.612358,-7.306019,1.082167,377.420557,842.984232,1329.228714,1498.126627,1361.488328,962.406147,480.546006,27.201,60.18,95.243,133.053,173.233,137.584,109.511,162.976,234.795,334.618,537.48,538.148,303.073,122.417,70.059,0.837,0.168,0.001,0.0,0.0,0.0,19.0,16.0,10.0,4.0,0.0,0.0,0.0,0.01557,0.0,0.0,0.0,0.0,0.0,0.0,0.180582,0.054412,0.118272,0.237096,0.0,0.0,0.0,11.777872,12.632139,11.644952,10.602954,0.0,0.0,0.0,0.381696,0.097482,0.269734,0.466153,0.0,0.0,0.0,1.310022,0.00026,0.824695,1.731359,0.0,0.0,0.0,0.865273,0.000186,0.002046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007777,0.0,0.0,0.0,0.0,0.0,0.0,0.553878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,62.0,104.0,142.0,202.0,160.0,162.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1,3.186976,-1.973037,-2.842067,2.727206,1.892328,-1.584657,-3.768986,445.010697,994.189068,1490.552179,1658.130271,1682.743452,1470.453871,784.571097,30.976,65.568,109.518,125.135,154.338,170.986,136.026,201.71,341.745,441.688,512.398,763.821,625.564,205.546,68.891,0.499,0.333,0.333,0.001,0.0,0.0,24.0,16.0,22.0,24.0,6.0,8.0,0.0,0.039988,0.0,0.0,0.038177,0.0,0.0,0.0,0.476599,0.051931,0.335955,0.645679,0.300803,0.413069,0.0,18.375266,12.55899,24.879339,29.323627,11.342922,12.446232,0.0,0.65267,0.139768,0.406719,0.879341,0.0,0.0,0.0,2.92959,0.000471,2.058538,3.451048,1.898131,2.925658,0.0,0.836677,0.000183,0.000915,0.001464,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,64.0,110.0,130.0,156.0,166.0,156.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_dft-cch_1_smi1_1_s_1,3.186976,-1.973037,-2.842067,2.727206,1.892328,-1.584657,-3.768986,445.010697,994.189068,1490.552179,1658.130271,1682.743452,1470.453871,784.571097,30.976,65.568,109.518,125.135,154.338,170.986,136.026,201.71,341.745,441.688,512.398,763.821,625.564,205.546,68.891,0.499,0.333,0.333,0.001,0.0,0.0,24.0,16.0,22.0,24.0,6.0,8.0,0.0,0.039988,0.0,0.0,0.038177,0.0,0.0,0.0,0.476599,0.051931,0.335955,0.645679,0.300803,0.413069,0.0,18.375266,12.55899,24.879339,29.323627,11.342922,12.446232,0.0,0.65267,0.139768,0.406719,0.879341,0.0,0.0,0.0,2.92959,0.000471,2.058538,3.451048,1.898131,2.925658,0.0,0.836677,0.000183,0.000915,0.001464,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,64.0,110.0,130.0,156.0,166.0,156.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,10.743484,-23.960324,27.706396,-29.910273,33.317101,-21.102958,-2.880414,422.043092,875.518803,1486.768492,1741.326104,1754.848736,1442.142135,581.564023,34.531,75.674,124.354,166.897,248.432,220.01,206.793,179.968,215.931,328.349,545.106,738.462,408.053,29.434,72.422,0.851,0.172,0.341,0.002,0.0,0.0,27.0,16.0,8.0,24.0,6.0,0.0,0.0,0.08419,0.0,0.0,0.045468,0.0,0.0,0.0,0.130054,0.082606,0.113422,0.035558,0.011558,0.0,0.0,11.143451,11.856489,9.923402,6.467694,4.282427,0.0,0.0,0.208453,0.061596,0.113855,0.0,0.0,0.0,0.0,2.070044,0.000287,2.112165,0.0002,1.732901,0.0,0.0,0.893785,0.001513,1e-06,0.003593,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,70.0,128.0,166.0,278.0,226.0,278.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,10.743484,-23.960324,27.706396,-29.910273,33.317101,-21.102958,-2.880414,422.043092,875.518803,1486.768492,1741.326104,1754.848736,1442.142135,581.564023,34.531,75.674,124.354,166.897,248.432,220.01,206.793,179.968,215.931,328.349,545.106,738.462,408.053,29.434,72.422,0.851,0.172,0.341,0.002,0.0,0.0,27.0,16.0,8.0,24.0,6.0,0.0,0.0,0.08419,0.0,0.0,0.045468,0.0,0.0,0.0,0.130054,0.082606,0.113422,0.035558,0.011558,0.0,0.0,11.143451,11.856489,9.923402,6.467694,4.282427,0.0,0.0,0.208453,0.061596,0.113855,0.0,0.0,0.0,0.0,2.070044,0.000287,2.112165,0.0002,1.732901,0.0,0.0,0.893785,0.001513,1e-06,0.003593,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,70.0,128.0,166.0,278.0,226.0,278.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,7.339246,-8.288966,-1.756683,4.651883,8.665624,-13.236873,-6.181769,432.503958,967.697526,1515.796889,2049.408148,2070.7831,1438.821809,568.205629,36.711,79.174,136.393,200.19,295.447,301.063,218.103,187.6,243.356,347.002,711.06,739.025,318.17,0.0,71.236,1.013,0.171,0.001,0.0,0.0,0.0,27.0,32.0,14.0,8.0,0.0,0.0,0.0,0.059555,0.027028,0.0,0.0,0.0,0.0,0.0,0.357536,0.129583,0.233333,0.427061,0.0,0.0,0.0,14.243625,14.151221,14.207871,14.16944,0.0,0.0,0.0,0.320979,0.024793,0.078896,0.1842,0.0,0.0,0.0,1.898107,0.000366,1.6573,1.692908,0.0,0.0,0.0,0.860628,0.001113,0.000742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,78.0,148.0,210.0,314.0,342.0,306.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,7.339246,-8.288966,-1.756683,4.651883,8.665624,-13.236873,-6.181769,432.503958,967.697526,1515.796889,2049.408148,2070.7831,1438.821809,568.205629,36.711,79.174,136.393,200.19,295.447,301.063,218.103,187.6,243.356,347.002,711.06,739.025,318.17,0.0,71.236,1.013,0.171,0.001,0.0,0.0,0.0,27.0,32.0,14.0,8.0,0.0,0.0,0.0,0.059555,0.027028,0.0,0.0,0.0,0.0,0.0,0.357536,0.129583,0.233333,0.427061,0.0,0.0,0.0,14.243625,14.151221,14.207871,14.16944,0.0,0.0,0.0,0.320979,0.024793,0.078896,0.1842,0.0,0.0,0.0,1.898107,0.000366,1.6573,1.692908,0.0,0.0,0.0,0.860628,0.001113,0.000742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,78.0,148.0,210.0,314.0,342.0,306.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,2.25865,-1.100263,-1.543396,0.646421,1.664492,-2.360289,-0.076716,438.96221,1077.721131,1517.334817,1679.059788,1506.148245,1100.314169,692.854322,28.665,58.927,107.568,123.166,131.71,124.468,95.034,204.354,318.969,557.692,613.198,664.162,461.526,251.888,65.448,0.162,0.0,0.162,0.0,0.0,0.0,34.0,40.0,8.0,8.0,10.0,0.0,0.0,0.145702,0.035391,0.0,0.0,0.0,0.0,0.0,0.22205,0.147805,0.124812,0.074138,0.261207,0.0,0.0,13.973631,14.06875,6.313635,7.558647,13.673993,0.0,0.0,0.175611,0.055278,0.0,0.059322,0.165279,0.0,0.0,2.013288,0.000344,1.444711,0.00014,2.415354,0.0,0.0,0.810721,0.00018,0.0,0.001801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,62.0,104.0,126.0,130.0,130.0,116.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,2.25865,-1.100263,-1.543396,0.646421,1.664492,-2.360289,-0.076716,438.96221,1077.721131,1517.334817,1679.059788,1506.148245,1100.314169,692.854322,28.665,58.927,107.568,123.166,131.71,124.468,95.034,204.354,318.969,557.692,613.198,664.162,461.526,251.888,65.448,0.162,0.0,0.162,0.0,0.0,0.0,34.0,40.0,8.0,8.0,10.0,0.0,0.0,0.145702,0.035391,0.0,0.0,0.0,0.0,0.0,0.22205,0.147805,0.124812,0.074138,0.261207,0.0,0.0,13.973631,14.06875,6.313635,7.558647,13.673993,0.0,0.0,0.175611,0.055278,0.0,0.059322,0.165279,0.0,0.0,2.013288,0.000344,1.444711,0.00014,2.415354,0.0,0.0,0.810721,0.00018,0.0,0.001801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,62.0,104.0,126.0,130.0,130.0,116.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5.243008,-3.165388,-6.55606,3.494165,4.630041,1.825983,-4.81874,685.199494,1553.222095,2329.205239,2928.535388,3646.317697,4374.606199,4003.478753,47.282,99.401,166.335,215.533,268.242,348.781,399.229,342.383,639.023,861.093,1050.676,1615.207,2059.036,1799.819,69.225,0.833,0.5,0.668,0.005,0.002,0.001,32.0,16.0,20.0,44.0,10.0,10.0,12.0,0.114656,0.0,0.0,0.095819,0.0,0.0,0.088144,0.570039,0.135251,0.593593,0.719186,0.287042,0.452683,0.093138,19.215732,13.259029,24.845633,26.679933,11.403322,13.421109,5.753427,0.571345,0.108662,0.342861,0.790733,0.0,0.0,0.0,3.014566,0.000506,3.322939,1.168027,2.527859,1.84191,1.994603,0.856925,0.000185,0.000741,0.004999,0.0,2e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,106.0,176.0,244.0,286.0,362.0,438.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5.243008,-3.165388,-6.55606,3.494165,4.630041,1.825983,-4.81874,685.199494,1553.222095,2329.205239,2928.535388,3646.317697,4374.606199,4003.478753,47.282,99.401,166.335,215.533,268.242,348.781,399.229,342.383,639.023,861.093,1050.676,1615.207,2059.036,1799.819,69.225,0.833,0.5,0.668,0.005,0.002,0.001,32.0,16.0,20.0,44.0,10.0,10.0,12.0,0.114656,0.0,0.0,0.095819,0.0,0.0,0.088144,0.570039,0.135251,0.593593,0.719186,0.287042,0.452683,0.093138,19.215732,13.259029,24.845633,26.679933,11.403322,13.421109,5.753427,0.571345,0.108662,0.342861,0.790733,0.0,0.0,0.0,3.014566,0.000506,3.322939,1.168027,2.527859,1.84191,1.994603,0.856925,0.000185,0.000741,0.004999,0.0,2e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,106.0,176.0,244.0,286.0,362.0,438.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,3.139252,-1.838544,-2.714389,3.022162,0.457101,-1.807687,-0.480616,449.406823,1024.342855,1497.7856,1780.807417,1713.337293,1352.00203,816.560411,32.151,67.622,113.077,145.525,168.449,184.974,137.219,205.021,333.112,479.084,587.271,688.156,521.678,259.104,68.89,0.498,0.167,0.0,0.0,0.0,0.0,29.0,32.0,32.0,24.0,4.0,0.0,0.0,0.058195,0.030794,0.0,0.0,0.0,0.0,0.0,0.443788,0.104963,0.400893,0.809091,0.416211,0.0,0.0,19.559388,14.087943,32.354626,37.647969,12.92485,0.0,0.0,0.357114,0.042723,0.100533,0.279162,0.024718,0.0,0.0,3.726195,0.00035,3.460636,8.534648,1.818353,0.0,0.0,0.834848,0.001279,0.001279,1e-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014023,0.0,0.0,0.0,0.0,0.0,0.0,0.600734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997801,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,33.0,68.0,118.0,150.0,176.0,184.0,160.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,3.139252,-1.838544,-2.714389,3.022162,0.457101,-1.807687,-0.480616,449.406823,1024.342855,1497.7856,1780.807417,1713.337293,1352.00203,816.560411,32.151,67.622,113.077,145.525,168.449,184.974,137.219,205.021,333.112,479.084,587.271,688.156,521.678,259.104,68.89,0.498,0.167,0.0,0.0,0.0,0.0,29.0,32.0,32.0,24.0,4.0,0.0,0.0,0.058195,0.030794,0.0,0.0,0.0,0.0,0.0,0.443788,0.104963,0.400893,0.809091,0.416211,0.0,0.0,19.559388,14.087943,32.354626,37.647969,12.92485,0.0,0.0,0.357114,0.042723,0.100533,0.279162,0.024718,0.0,0.0,3.726195,0.00035,3.460636,8.534648,1.818353,0.0,0.0,0.834848,0.001279,0.001279,1e-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014023,0.0,0.0,0.0,0.0,0.0,0.0,0.600734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997801,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,33.0,68.0,118.0,150.0,176.0,184.0,160.0
