id,qnat-0_FR_AA,qnat-1_FR_AA,qnat-2_FR_AA,qnat-3_FR_AA,qnat-4_FR_AA,qnat-5_FR_AA,qnat-6_FR_AA,Vnat-0_FR_AA,Vnat-1_FR_AA,Vnat-2_FR_AA,Vnat-3_FR_AA,Vnat-4_FR_AA,Vnat-5_FR_AA,Vnat-6_FR_AA,Ns-0_FR_AA,Ns-1_FR_AA,Ns-2_FR_AA,Ns-3_FR_AA,Ns-4_FR_AA,Ns-5_FR_AA,Ns-6_FR_AA,Np-0_FR_AA,Np-1_FR_AA,Np-2_FR_AA,Np-3_FR_AA,Np-4_FR_AA,Np-5_FR_AA,Np-6_FR_AA,Nd-0_FR_AA,Nd-1_FR_AA,Nd-2_FR_AA,Nd-3_FR_AA,Nd-4_FR_AA,Nd-5_FR_AA,Nd-6_FR_AA,Nlp-0_FR_AA,Nlp-1_FR_AA,Nlp-2_FR_AA,Nlp-3_FR_AA,Nlp-4_FR_AA,Nlp-5_FR_AA,Nlp-6_FR_AA,LPde-0_FR_AA,LPde-1_FR_AA,LPde-2_FR_AA,LPde-3_FR_AA,LPde-4_FR_AA,LPde-5_FR_AA,LPde-6_FR_AA,LPe-0_FR_AA,LPe-1_FR_AA,LPe-2_FR_AA,LPe-3_FR_AA,LPe-4_FR_AA,LPe-5_FR_AA,LPe-6_FR_AA,LPocc-0_FR_AA,LPocc-1_FR_AA,LPocc-2_FR_AA,LPocc-3_FR_AA,LPocc-4_FR_AA,LPocc-5_FR_AA,LPocc-6_FR_AA,LPs-0_FR_AA,LPs-1_FR_AA,LPs-2_FR_AA,LPs-3_FR_AA,LPs-4_FR_AA,LPs-5_FR_AA,LPs-6_FR_AA,LPp-0_FR_AA,LPp-1_FR_AA,LPp-2_FR_AA,LPp-3_FR_AA,LPp-4_FR_AA,LPp-5_FR_AA,LPp-6_FR_AA,LPd-0_FR_AA,LPd-1_FR_AA,LPd-2_FR_AA,LPd-3_FR_AA,LPd-4_FR_AA,LPd-5_FR_AA,LPd-6_FR_AA,Nlv-0_FR_AA,Nlv-1_FR_AA,Nlv-2_FR_AA,Nlv-3_FR_AA,Nlv-4_FR_AA,Nlv-5_FR_AA,Nlv-6_FR_AA,LVde-0_FR_AA,LVde-1_FR_AA,LVde-2_FR_AA,LVde-3_FR_AA,LVde-4_FR_AA,LVde-5_FR_AA,LVde-6_FR_AA,LVe-0_FR_AA,LVe-1_FR_AA,LVe-2_FR_AA,LVe-3_FR_AA,LVe-4_FR_AA,LVe-5_FR_AA,LVe-6_FR_AA,LVocc-0_FR_AA,LVocc-1_FR_AA,LVocc-2_FR_AA,LVocc-3_FR_AA,LVocc-4_FR_AA,LVocc-5_FR_AA,LVocc-6_FR_AA,LVs-0_FR_AA,LVs-1_FR_AA,LVs-2_FR_AA,LVs-3_FR_AA,LVs-4_FR_AA,LVs-5_FR_AA,LVs-6_FR_AA,LVp-0_FR_AA,LVp-1_FR_AA,LVp-2_FR_AA,LVp-3_FR_AA,LVp-4_FR_AA,LVp-5_FR_AA,LVp-6_FR_AA,LVd-0_FR_AA,LVd-1_FR_AA,LVd-2_FR_AA,LVd-3_FR_AA,LVd-4_FR_AA,LVd-5_FR_AA,LVd-6_FR_AA,I-0_FR_AA,I-1_FR_AA,I-2_FR_AA,I-3_FR_AA,I-4_FR_AA,I-5_FR_AA,I-6_FR_AA
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,36.0,-51.198674,-40.94728,5.503246,23.513275,-128.647938,53.601821,36.0,169.567837,278.455189,527.214285,725.517983,642.877275,393.955803,36.0,80.683,148.026,201.368,315.037,262.757,233.74,15.0,701.586,908.897,14.669,0.0,0.0,0.0,4.0,1.001,0.001,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,2.129737,0.0,0.0,0.0,0.0,5.0,0.0,0.873618,0.0,0.0,0.0,0.0,5.0,0.0,3.580357,0.0,0.0,0.0,0.0,5.0,0.0,6380.0,0.0,0.0,0.0,0.0,4.0,0.0,0.001223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.0,74.0,140.0,192.0,288.0,240.0,226.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,36.0,-51.198674,-40.94728,5.503246,23.513275,-128.647938,53.601821,36.0,169.567837,278.455189,527.214285,725.517983,642.877275,393.955803,36.0,80.683,148.026,201.368,315.037,262.757,233.74,15.0,701.586,908.897,14.669,0.0,0.0,0.0,4.0,1.001,0.001,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,2.129737,0.0,0.0,0.0,0.0,5.0,0.0,0.873618,0.0,0.0,0.0,0.0,5.0,0.0,3.580357,0.0,0.0,0.0,0.0,5.0,0.0,6380.0,0.0,0.0,0.0,0.0,4.0,0.0,0.001223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.0,74.0,140.0,192.0,288.0,240.0,226.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,32.0,-92.609685,142.793094,-206.47296,250.657587,-325.043406,198.674757,32.0,157.64709,184.587021,539.072749,466.446865,688.778737,198.078784,32.0,67.491,121.229,167.039,282.602,224.077,198.086,13.0,1097.842,3084.429,26.069,44.542,0.0,0.0,5.0,2.001,0.001,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,5.752132,0.0,0.0,0.0,0.0,4.0,0.0,1.001078,0.0,0.0,0.0,0.0,4.0,0.0,10.281853,0.0,0.0,0.0,0.0,4.0,0.0,4669.0,0.0,0.0,0.0,0.0,4.0,0.0,0.000527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32.0,62.0,114.0,158.0,266.0,194.0,198.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,32.0,-92.609685,142.793094,-206.47296,250.657587,-325.043406,198.674757,32.0,157.64709,184.587021,539.072749,466.446865,688.778737,198.078784,32.0,67.491,121.229,167.039,282.602,224.077,198.086,13.0,1097.842,3084.429,26.069,44.542,0.0,0.0,5.0,2.001,0.001,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,5.752132,0.0,0.0,0.0,0.0,4.0,0.0,1.001078,0.0,0.0,0.0,0.0,4.0,0.0,10.281853,0.0,0.0,0.0,0.0,4.0,0.0,4669.0,0.0,0.0,0.0,0.0,4.0,0.0,0.000527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32.0,62.0,114.0,158.0,266.0,194.0,198.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,36.0,-106.651093,156.730329,-207.823198,204.266044,-230.912934,39.95938,36.0,177.518954,219.46068,562.595069,805.560418,618.250723,393.367313,36.0,81.758,147.512,197.576,379.066,210.491,240.703,15.0,2049.806,2305.017,370.905,35.158,5.329,0.0,7.0,4279.004,8.0,0.0,0.0,0.0,0.0,5.0,7.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,5.0,10.572549,0.0,0.0,0.0,0.0,0.0,5.0,6.775789,0.0,0.0,0.0,0.0,0.0,5.0,109.663073,0.0,0.0,0.0,0.0,0.0,5.0,25067.824696,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.0,74.0,138.0,186.0,334.0,186.0,234.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,36.0,-106.651093,156.730329,-207.823198,204.266044,-230.912934,39.95938,36.0,177.518954,219.46068,562.595069,805.560418,618.250723,393.367313,36.0,81.758,147.512,197.576,379.066,210.491,240.703,15.0,2049.806,2305.017,370.905,35.158,5.329,0.0,7.0,4279.004,8.0,0.0,0.0,0.0,0.0,5.0,7.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,5.0,10.572549,0.0,0.0,0.0,0.0,0.0,5.0,6.775789,0.0,0.0,0.0,0.0,0.0,5.0,109.663073,0.0,0.0,0.0,0.0,0.0,5.0,25067.824696,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.0,74.0,138.0,186.0,334.0,186.0,234.0
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,29.0,-15.239616,-33.755817,10.998108,32.764913,-30.484581,6.82485,29.0,111.529576,210.864178,256.135168,264.891162,322.170037,355.058279,29.0,66.14,107.096,123.817,127.624,148.607,151.242,17.0,1540.267,536.414,831.187,46.747,33.47,0.0,9.0,4.001,0.001,0.001,0.0,0.0,0.0,6.0,0.0,1.0,0.5,0.0,0.0,0.0,4.0,0.0,1.575684,3.257425,0.0,0.0,0,6.0,0.0,1.50358,1.998308,0.0,0.0,0.0,6.0,0.0,1.141667,0.832014,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.002208,0.0,0.0,0.0,0.0,4.0,0.0,1.75,0.001565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,29.0,60.0,100.0,114.0,120.0,134.0,140.0
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,29.0,-15.239616,-33.755817,10.998108,32.764913,-30.484581,6.82485,29.0,111.529576,210.864178,256.135168,264.891162,322.170037,355.058279,29.0,66.14,107.096,123.817,127.624,148.607,151.242,17.0,1540.267,536.414,831.187,46.747,33.47,0.0,9.0,4.001,0.001,0.001,0.0,0.0,0.0,6.0,0.0,1.0,0.5,0.0,0.0,0.0,4.0,0.0,1.575684,3.257425,0.0,0.0,0,6.0,0.0,1.50358,1.998308,0.0,0.0,0.0,6.0,0.0,1.141667,0.832014,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.002208,0.0,0.0,0.0,0.0,4.0,0.0,1.75,0.001565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,29.0,60.0,100.0,114.0,120.0,134.0,140.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,36.0,-100.962335,147.075866,-209.837839,240.375208,-293.654755,66.328059,36.0,176.791801,212.652655,553.279548,509.953231,723.829761,452.210385,36.0,75.983,136.432,175.543,293.141,248.651,284.928,14.0,1099.651,2617.845,357.22,47.878,6.341,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.0,70.0,128.0,166.0,278.0,226.0,278.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,36.0,-100.962335,147.075866,-209.837839,240.375208,-293.654755,66.328059,36.0,176.791801,212.652655,553.279548,509.953231,723.829761,452.210385,36.0,75.983,136.432,175.543,293.141,248.651,284.928,14.0,1099.651,2617.845,357.22,47.878,6.341,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.0,70.0,128.0,166.0,278.0,226.0,278.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,33.0,-21.642584,-32.703738,-2.185664,60.696851,-36.426994,9.929323,33.0,142.694223,235.551025,280.308292,408.022454,480.08736,401.483802,33.0,73.82,120.406,136.322,163.797,198.892,185.081,17.0,487.454,19.458,178.56,16.18,9.189,11.364,6.0,1.001,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,33.0,68.0,114.0,128.0,154.0,176.0,176.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,33.0,-21.642584,-32.703738,-2.185664,60.696851,-36.426994,9.929323,33.0,142.694223,235.551025,280.308292,408.022454,480.08736,401.483802,33.0,73.82,120.406,136.322,163.797,198.892,185.081,17.0,487.454,19.458,178.56,16.18,9.189,11.364,6.0,1.001,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,33.0,68.0,114.0,128.0,154.0,176.0,176.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,31.0,-97.579102,143.037117,-185.23265,168.029123,-221.58531,162.331504,31.0,156.530966,185.859257,516.027219,531.627778,566.699102,162.038926,31.0,66.783,120.255,166.437,287.499,206.602,162.042,12.0,388.252,1391.889,13.143,0.0,0.0,0.0,6.0,2364.251,3.501,1.75,0.0,0.0,0.0,4.0,0.0,0.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,3.216446,0.0,0.0,0.0,0.0,4.0,0.0,0.999469,0.0,0.0,0.0,0.0,3.0,0.0,10.617822,0.0,0.0,0.0,0.0,4.0,0.0,4634.0,0.0,0.0,0.0,0.0,4.0,0.0,0.000421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,31.0,60.0,112.0,156.0,260.0,180.0,162.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,31.0,-97.579102,143.037117,-185.23265,168.029123,-221.58531,162.331504,31.0,156.530966,185.859257,516.027219,531.627778,566.699102,162.038926,31.0,66.783,120.255,166.437,287.499,206.602,162.042,12.0,388.252,1391.889,13.143,0.0,0.0,0.0,6.0,2364.251,3.501,1.75,0.0,0.0,0.0,4.0,0.0,0.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,3.216446,0.0,0.0,0.0,0.0,4.0,0.0,0.999469,0.0,0.0,0.0,0.0,3.0,0.0,10.617822,0.0,0.0,0.0,0.0,4.0,0.0,4634.0,0.0,0.0,0.0,0.0,4.0,0.0,0.000421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,31.0,60.0,112.0,156.0,260.0,180.0,162.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,36.0,-69.807124,86.046644,-157.280401,181.923604,-276.103674,84.535506,36.0,168.330459,229.607977,529.923217,526.782482,700.404146,444.494822,36.0,75.014,135.114,173.635,291.959,244.72,283.973,14.0,1266.361,2490.469,358.822,47.583,6.679,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.0,70.0,128.0,166.0,278.0,226.0,278.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,36.0,-69.807124,86.046644,-157.280401,181.923604,-276.103674,84.535506,36.0,168.330459,229.607977,529.923217,526.782482,700.404146,444.494822,36.0,75.014,135.114,173.635,291.959,244.72,283.973,14.0,1266.361,2490.469,358.822,47.583,6.679,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,36.0,70.0,128.0,166.0,278.0,226.0,278.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,30.0,-1353.018895,-30.268444,-3286.923411,-12262.283063,16842.969377,59.588842,30.0,129.024879,231.405103,425.912528,552.566687,418.91839,164.71773,30.0,68.625,123.435,171.641,263.297,183.726,109.316,15.0,1409.669,1771.0,11.338,3.837,5.794,0.0,4.0,1.001,0.001,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,4.361583,0.0,0.0,0.0,0.0,5.0,0.0,0.839793,0.0,0.0,0.0,0.0,5.0,0.0,3.744657,0.0,0.0,0.0,0.0,5.0,0.0,6660.0,0.0,0.0,0.0,0.0,3.0,0.0,0.001208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,64.0,116.0,164.0,248.0,174.0,104.0
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,30.0,-1353.018895,-30.268444,-3286.923411,-12262.283063,16842.969377,59.588842,30.0,129.024879,231.405103,425.912528,552.566687,418.91839,164.71773,30.0,68.625,123.435,171.641,263.297,183.726,109.316,15.0,1409.669,1771.0,11.338,3.837,5.794,0.0,4.0,1.001,0.001,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,4.361583,0.0,0.0,0.0,0.0,5.0,0.0,0.839793,0.0,0.0,0.0,0.0,5.0,0.0,3.744657,0.0,0.0,0.0,0.0,5.0,0.0,6660.0,0.0,0.0,0.0,0.0,3.0,0.0,0.001208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,64.0,116.0,164.0,248.0,174.0,104.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,26.0,-13.332841,-23.021375,9.989447,1.470729,4.775592,-15.868717,26.0,101.386201,193.250726,265.028879,270.178967,265.060667,205.609724,26.0,58.442,96.656,123.236,127.602,120.599,93.821,15.0,476.974,377.909,10.764,171.885,2.893,0.0,8.0,4.001,0.001,0.0,4.5,0.0,0.0,5.0,0.0,0.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,3.288138,0.0,0.0,0.0,0.0,5.0,0.0,1.00122,0.0,0.0,0.0,0.0,5.0,0.0,8.310769,0.0,0.0,0.0,0.0,5.0,0.0,4593.0,0.0,0.0,0.0,0.0,5.0,0.0,0.000428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.0,54.0,90.0,116.0,116.0,108.0,86.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,26.0,-13.332841,-23.021375,9.989447,1.470729,4.775592,-15.868717,26.0,101.386201,193.250726,265.028879,270.178967,265.060667,205.609724,26.0,58.442,96.656,123.236,127.602,120.599,93.821,15.0,476.974,377.909,10.764,171.885,2.893,0.0,8.0,4.001,0.001,0.0,4.5,0.0,0.0,5.0,0.0,0.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,3.288138,0.0,0.0,0.0,0.0,5.0,0.0,1.00122,0.0,0.0,0.0,0.0,5.0,0.0,8.310769,0.0,0.0,0.0,0.0,5.0,0.0,4593.0,0.0,0.0,0.0,0.0,5.0,0.0,0.000428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.0,54.0,90.0,116.0,116.0,108.0,86.0
